"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","69","172935","0.0-5.0-1.0-2.17","","","","","1142","4","","","","","","","","","","","","","","","","","","true","hexagram","4"
"","canvas-keyboard-response","70","173971","0.0-5.0-1.0-0.18","","","","","null","null","","","","","","","","","recall","","[""5"",""6"",""2"",""2"",""6"",""6"",""2"",""8"",""4"",""2"",""5"",""4"",""5"",""6"",""6"",""4"",""2"",""4"",""4"",""8"",""8"",""8"",""5"",""8"",""5"",""2"",""8"",""2"",""2"",""8"",""4"",""4"",""5"",""8"",""5"",""5"",""4"",""6"",""8"",""4"",""6"",""6"",""6"",""4"",""5"",""2"",""8"",""2"",""5"",""6""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","71","175978","0.0-5.0-1.0-1.18","","","","","null","null","","","[""circle"",""rect"",""hexagram"",""star""]","","","","","","","","","","","","[{""x"":1256,""y"":674,""t"":1},{""x"":1206,""y"":742,""t"":36},{""x"":1119,""y"":762,""t"":116},{""x"":1044,""y"":774,""t"":138},{""x"":1016,""y"":810,""t"":188},{""x"":978,""y"":829,""t"":210},{""x"":938,""y"":795,""t"":248},{""x"":863,""y"":783,""t"":275},{""x"":805,""y"":804,""t"":316},{""x"":785,""y"":803,""t"":352},{""x"":800,""y"":810,""t"":382},{""x"":826,""y"":780,""t"":413},{""x"":840,""y"":750,""t"":447},{""x"":814,""y"":769,""t"":486},{""x"":801,""y"":795,""t"":521},{""x"":743,""y"":834,""t"":552},{""x"":689,""y"":815,""t"":582},{""x"":598,""y"":736,""t"":623},{""x"":581,""y"":726,""t"":655},{""x"":579,""y"":692,""t"":687},{""x"":541,""y"":623,""t"":728},{""x"":525,""y"":587,""t"":749},{""x"":628,""y"":613,""t"":784},{""x"":665,""y"":594,""t"":821},{""x"":748,""y"":592,""t"":855},{""x"":789,""y"":600,""t"":891},{""x"":854,""y"":595,""t"":923},{""x"":872,""y"":585,""t"":957},{""x"":904,""y"":499,""t"":1002},{""x"":923,""y"":463,""t"":1023},{""x"":931,""y"":402,""t"":1060},{""x"":959,""y"":385,""t"":1098},{""x"":991,""y"":387,""t"":1128},{""x"":1018,""y"":322,""t"":1165},{""x"":1061,""y"":282,""t"":1201},{""x"":1048,""y"":270,""t"":1231},{""x"":1025,""y"":266,""t"":1271},{""x"":1039,""y"":267,""t"":1294},{""x"":1091,""y"":291,""t"":1330},{""x"":1177,""y"":398,""t"":1369},{""x"":1191,""y"":469,""t"":1407},{""x"":1213,""y"":483,""t"":1432},{""x"":1254,""y"":538,""t"":1469},{""x"":1280,""y"":565,""t"":1499},{""x"":1304,""y"":622,""t"":1540},{""x"":1313,""y"":676,""t"":1572},{""x"":1364,""y"":708,""t"":1609},{""x"":1405,""y"":732,""t"":1635},{""x"":1440,""y"":766,""t"":1670},{""x"":1450,""y"":803,""t"":1703},{""x"":1457,""y"":803,""t"":1740},{""x"":1486,""y"":841,""t"":1769},{""x"":1456,""y"":828,""t"":1806},{""x"":1483,""y"":820,""t"":1842},{""x"":1486,""y"":789,""t"":1872},{""x"":1475,""y"":797,""t"":1908},{""x"":1404,""y"":781,""t"":1941}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","",""
"","canvas-keyboard-response","72","177448","0.0-5.0-1.0-2.18","","","","","954","4","","","","","","","","","","","","","","","","","","true","circle","4"
"","canvas-keyboard-response","73","178471","0.0-5.0-1.0-0.19","","","","","null","null","","","","","","","","","recall","","[""5"",""6"",""2"",""2"",""6"",""6"",""2"",""8"",""4"",""2"",""5"",""4"",""5"",""6"",""6"",""4"",""2"",""4"",""4"",""8"",""8"",""8"",""5"",""8"",""5"",""2"",""8"",""2"",""2"",""8"",""4"",""4"",""5"",""8"",""5"",""5"",""4"",""6"",""8"",""4"",""6"",""6"",""6"",""4"",""5"",""2"",""8"",""2"",""5"",""6""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","74","180478","0.0-5.0-1.0-1.19","","","","","null","null","","","[""rect"",""star"",""circle"",""hexagram""]","","","","","","","","","","","","[{""x"":1100,""y"":703,""t"":2},{""x"":996,""y"":673,""t"":36},{""x"":897,""y"":628,""t"":100},{""x"":832,""y"":605,""t"":109},{""x"":854,""y"":598,""t"":170},{""x"":902,""y"":637,""t"":213},{""x"":911,""y"":669,""t"":242},{""x"":955,""y"":687,""t"":288},{""x"":996,""y"":691,""t"":311},{""x"":949,""y"":727,""t"":374},{""x"":909,""y"":758,""t"":427},{""x"":878,""y"":784,""t"":444},{""x"":843,""y"":777,""t"":498},{""x"":798,""y"":767,""t"":515},{""x"":840,""y"":770,""t"":585},{""x"":884,""y"":765,""t"":614},{""x"":809,""y"":741,""t"":669},{""x"":678,""y"":688,""t"":681},{""x"":613,""y"":637,""t"":729},{""x"":579,""y"":591,""t"":751},{""x"":527,""y"":569,""t"":792},{""x"":466,""y"":545,""t"":818},{""x"":565,""y"":481,""t"":871},{""x"":654,""y"":430,""t"":888},{""x"":748,""y"":365,""t"":934},{""x"":828,""y"":314,""t"":956},{""x"":888,""y"":294,""t"":996},{""x"":890,""y"":284,""t"":1024},{""x"":920,""y"":333,""t"":1057},{""x"":977,""y"":465,""t"":1108},{""x"":1027,""y"":514,""t"":1125},{""x"":1078,""y"":638,""t"":1160},{""x"":1132,""y"":659,""t"":1197},{""x"":1230,""y"":702,""t"":1232},{""x"":1316,""y"":720,""t"":1268},{""x"":1333,""y"":787,""t"":1301},{""x"":1352,""y"":721,""t"":1336},{""x"":1381,""y"":739,""t"":1362},{""x"":1327,""y"":743,""t"":1404},{""x"":1277,""y"":744,""t"":1432},{""x"":1269,""y"":761,""t"":1465},{""x"":1252,""y"":747,""t"":1498},{""x"":1214,""y"":690,""t"":1536},{""x"":1226,""y"":641,""t"":1572},{""x"":1254,""y"":609,""t"":1601},{""x"":1231,""y"":596,""t"":1645},{""x"":1211,""y"":537,""t"":1667},{""x"":1210,""y"":495,""t"":1705},{""x"":1222,""y"":491,""t"":1736},{""x"":1226,""y"":483,""t"":1774},{""x"":1307,""y"":554,""t"":1812},{""x"":1321,""y"":590,""t"":1840},{""x"":1335,""y"":592,""t"":1881},{""x"":1389,""y"":629,""t"":1916},{""x"":1446,""y"":697,""t"":1943}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":92.37604307034013,""height"":80,""top"":685,""right"":596.18802153517,""bottom"":765,""left"":503.81197846482996}]","","",""
"","canvas-keyboard-response","75","181871","0.0-5.0-1.0-2.19","","","","","871","8","","","","","","","","","","","","","","","","","","true","star","8"
"","canvas-keyboard-response","76","182885","0.0-5.0-1.0-0.20","","","","","null","null","","","","","","","","","recall","","[""5"",""6"",""2"",""2"",""6"",""6"",""2"",""8"",""4"",""2"",""5"",""4"",""5"",""6"",""6"",""4"",""2"",""4"",""4"",""8"",""8"",""8"",""5"",""8"",""5"",""2"",""8"",""2"",""2"",""8"",""4"",""4"",""5"",""8"",""5"",""5"",""4"",""6"",""8"",""4"",""6"",""6"",""6"",""4"",""5"",""2"",""8"",""2"",""5"",""6""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","77","184892","0.0-5.0-1.0-1.20","","","","","null","null","","","[""triangle"",""hexagram"",""circle"",""star""]","","","","","","","","","","","","[{""x"":1332,""y"":699,""t"":1},{""x"":1239,""y"":628,""t"":46},{""x"":1162,""y"":621,""t"":72},{""x"":1037,""y"":628,""t"":110},{""x"":960,""y"":603,""t"":137},{""x"":898,""y"":614,""t"":177},{""x"":862,""y"":601,""t"":208},{""x"":796,""y"":569,""t"":247},{""x"":792,""y"":494,""t"":278},{""x"":794,""y"":436,""t"":309},{""x"":776,""y"":370,""t"":355},{""x"":765,""y"":317,""t"":377},{""x"":698,""y"":257,""t"":417},{""x"":706,""y"":271,""t"":449},{""x"":779,""y"":239,""t"":481},{""x"":802,""y"":258,""t"":546},{""x"":823,""y"":283,""t"":582},{""x"":821,""y"":316,""t"":644},{""x"":845,""y"":317,""t"":656},{""x"":871,""y"":287,""t"":712},{""x"":910,""y"":261,""t"":720},{""x"":878,""y"":248,""t"":792},{""x"":865,""y"":239,""t"":818},{""x"":888,""y"":240,""t"":868},{""x"":907,""y"":242,""t"":889},{""x"":907,""y"":270,""t"":941},{""x"":923,""y"":286,""t"":958},{""x"":953,""y"":286,""t"":1019},{""x"":937,""y"":304,""t"":1027},{""x"":895,""y"":312,""t"":1100},{""x"":910,""y"":338,""t"":1127},{""x"":812,""y"":429,""t"":1178},{""x"":723,""y"":502,""t"":1195},{""x"":662,""y"":498,""t"":1272},{""x"":626,""y"":474,""t"":1294},{""x"":623,""y"":490,""t"":1333},{""x"":600,""y"":508,""t"":1369},{""x"":564,""y"":494,""t"":1401},{""x"":514,""y"":524,""t"":1430},{""x"":483,""y"":530,""t"":1472},{""x"":437,""y"":539,""t"":1498},{""x"":437,""y"":544,""t"":1532},{""x"":451,""y"":562,""t"":1578},{""x"":473,""y"":565,""t"":1612},{""x"":491,""y"":537,""t"":1638},{""x"":462,""y"":504,""t"":1673},{""x"":466,""y"":550,""t"":1705},{""x"":478,""y"":519,""t"":1744},{""x"":498,""y"":493,""t"":1775},{""x"":458,""y"":520,""t"":1817},{""x"":460,""y"":553,""t"":1839},{""x"":559,""y"":626,""t"":1876},{""x"":584,""y"":659,""t"":1909},{""x"":681,""y"":700,""t"":1946}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":550,""y"":125,""width"":92.37604307034013,""height"":80,""top"":85,""right"":596.18802153517,""bottom"":165,""left"":503.81197846482996},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","",""
"","canvas-keyboard-response","78","186217","0.0-5.0-1.0-2.20","","","","","810","5","","","","","","","","","","","","","","","","","","false","hexagram","8"
"","html-keyboard-response","79","187249","0.0-5.0-1.0-3.20-0.20-0.20","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","","[""5"",""6"",""2"",""2"",""6"",""6"",""2"",""8"",""4"",""2"",""5"",""4"",""5"",""6"",""6"",""4"",""2"",""4"",""4"",""8"",""8"",""8"",""5"",""8"",""5"",""2"",""8"",""2"",""2"",""8"",""4"",""4"",""5"",""8"",""5"",""5"",""4"",""6"",""8"",""4"",""6"",""6"",""6"",""4"",""5"",""2"",""8"",""2"",""5"",""6""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","80","188274","0.0-5.0-1.0-0.21","","","","","null","null","","","","","","","","","recall","","[""5"",""6"",""2"",""2"",""6"",""6"",""2"",""8"",""4"",""2"",""5"",""4"",""5"",""6"",""6"",""4"",""2"",""4"",""4"",""8"",""8"",""8"",""5"",""8"",""5"",""2"",""8"",""2"",""2"",""8"",""4"",""4"",""5"",""8"",""5"",""5"",""4"",""6"",""8"",""4"",""6"",""6"",""6"",""4"",""5"",""2"",""8"",""2"",""5"",""6""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","81","190287","0.0-5.0-1.0-1.21","","","","","null","null","","","[""triangle"",""rect"",""hexagram"",""star""]","","","","","","","","","","","","[{""x"":888,""y"":746,""t"":1},{""x"":876,""y"":755,""t"":48},{""x"":861,""y"":759,""t"":69},{""x"":913,""y"":759,""t"":107},{""x"":894,""y"":747,""t"":137},{""x"":855,""y"":730,""t"":204},{""x"":834,""y"":694,""t"":251},{""x"":856,""y"":708,""t"":276},{""x"":815,""y"":696,""t"":322},{""x"":773,""y"":687,""t"":342},{""x"":803,""y"":682,""t"":388},{""x"":818,""y"":672,""t"":409},{""x"":874,""y"":703,""t"":461},{""x"":859,""y"":670,""t"":477},{""x"":887,""y"":696,""t"":536},{""x"":898,""y"":727,""t"":548},{""x"":916,""y"":724,""t"":611},{""x"":906,""y"":715,""t"":617},{""x"":969,""y"":715,""t"":686},{""x"":899,""y"":718,""t"":716},{""x"":786,""y"":670,""t"":771},{""x"":695,""y"":672,""t"":788},{""x"":622,""y"":678,""t"":856},{""x"":553,""y"":711,""t"":901},{""x"":525,""y"":728,""t"":924},{""x"":469,""y"":661,""t"":957},{""x"":496,""y"":660,""t"":988},{""x"":545,""y"":640,""t"":1031},{""x"":588,""y"":665,""t"":1057},{""x"":648,""y"":657,""t"":1096},{""x"":701,""y"":662,""t"":1128},{""x"":738,""y"":647,""t"":1158},{""x"":787,""y"":665,""t"":1199},{""x"":795,""y"":571,""t"":1236},{""x"":821,""y"":478,""t"":1261},{""x"":820,""y"":438,""t"":1301},{""x"":834,""y"":400,""t"":1328},{""x"":844,""y"":371,""t"":1365},{""x"":986,""y"":408,""t"":1401},{""x"":1061,""y"":430,""t"":1430},{""x"":1064,""y"":481,""t"":1472},{""x"":1110,""y"":563,""t"":1509},{""x"":1130,""y"":539,""t"":1546},{""x"":1115,""y"":544,""t"":1567},{""x"":1043,""y"":509,""t"":1607},{""x"":982,""y"":523,""t"":1634},{""x"":954,""y"":513,""t"":1672},{""x"":908,""y"":497,""t"":1705},{""x"":948,""y"":513,""t"":1739},{""x"":1007,""y"":491,""t"":1777},{""x"":1058,""y"":471,""t"":1805},{""x"":1080,""y"":481,""t"":1843},{""x"":1113,""y"":504,""t"":1878},{""x"":1139,""y"":524,""t"":1908},{""x"":1210,""y"":543,""t"":1946}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","",""
"","canvas-keyboard-response","82","191826","0.0-5.0-1.0-2.21","","","","","1022","8","","","","","","","","","","","","","","","","","","true","rect","8"
"","canvas-keyboard-response","83","192866","0.0-5.0-1.0-0.22","","","","","null","null","","","","","","","","","recall","","[""5"",""6"",""2"",""2"",""6"",""6"",""2"",""8"",""4"",""2"",""5"",""4"",""5"",""6"",""6"",""4"",""2"",""4"",""4"",""8"",""8"",""8"",""5"",""8"",""5"",""2"",""8"",""2"",""2"",""8"",""4"",""4"",""5"",""8"",""5"",""5"",""4"",""6"",""8"",""4"",""6"",""6"",""6"",""4"",""5"",""2"",""8"",""2"",""5"",""6""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","84","194874","0.0-5.0-1.0-1.22","","","","","null","null","","","[""star"",""circle"",""triangle"",""hexagram""]","","","","","","","","","","","","[{""x"":1203,""y"":624,""t"":1},{""x"":1129,""y"":646,""t"":49},{""x"":994,""y"":655,""t"":70},{""x"":941,""y"":667,""t"":105},{""x"":932,""y"":668,""t"":138},{""x"":865,""y"":639,""t"":179},{""x"":864,""y"":679,""t"":206},{""x"":831,""y"":653,""t"":244},{""x"":795,""y"":673,""t"":277},{""x"":805,""y"":679,""t"":308},{""x"":893,""y"":710,""t"":345},{""x"":1015,""y"":695,""t"":381},{""x"":995,""y"":700,""t"":413},{""x"":1002,""y"":709,""t"":452},{""x"":999,""y"":727,""t"":491},{""x"":1014,""y"":724,""t"":513},{""x"":985,""y"":703,""t"":564},{""x"":898,""y"":697,""t"":580},{""x"":913,""y"":677,""t"":647},{""x"":915,""y"":664,""t"":690},{""x"":916,""y"":661,""t"":717},{""x"":804,""y"":638,""t"":764},{""x"":716,""y"":663,""t"":785},{""x"":647,""y"":648,""t"":840},{""x"":595,""y"":640,""t"":853},{""x"":538,""y"":637,""t"":924},{""x"":535,""y"":648,""t"":956},{""x"":521,""y"":665,""t"":1007},{""x"":509,""y"":648,""t"":1022},{""x"":517,""y"":620,""t"":1080},{""x"":523,""y"":603,""t"":1092},{""x"":559,""y"":573,""t"":1159},{""x"":621,""y"":526,""t"":1211},{""x"":629,""y"":468,""t"":1226},{""x"":627,""y"":402,""t"":1286},{""x"":602,""y"":359,""t"":1298},{""x"":585,""y"":315,""t"":1349},{""x"":566,""y"":313,""t"":1364},{""x"":567,""y"":241,""t"":1399},{""x"":569,""y"":197,""t"":1430},{""x"":633,""y"":247,""t"":1483},{""x"":766,""y"":282,""t"":1499},{""x"":852,""y"":292,""t"":1534},{""x"":1036,""y"":344,""t"":1569},{""x"":1105,""y"":339,""t"":1600},{""x"":1170,""y"":408,""t"":1645},{""x"":1223,""y"":445,""t"":1668},{""x"":1208,""y"":532,""t"":1702},{""x"":1285,""y"":567,""t"":1754},{""x"":1330,""y"":590,""t"":1770},{""x"":1373,""y"":609,""t"":1807},{""x"":1398,""y"":661,""t"":1841},{""x"":1390,""y"":692,""t"":1877},{""x"":1377,""y"":704,""t"":1908},{""x"":1218,""y"":730,""t"":1944}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":550,""y"":725,""width"":92.37604307034013,""height"":80,""top"":685,""right"":596.18802153517,""bottom"":765,""left"":503.81197846482996}]","","",""
"","canvas-keyboard-response","85","196409","0.0-5.0-1.0-2.22","","","","","1019","5","","","","","","","","","","","","","","","","","","true","rect","5"
"","canvas-keyboard-response","86","197444","0.0-5.0-1.0-0.23","","","","","null","null","","","","","","","","","recall","","[""5"",""6"",""2"",""2"",""6"",""6"",""2"",""8"",""4"",""2"",""5"",""4"",""5"",""6"",""6"",""4"",""2"",""4"",""4"",""8"",""8"",""8"",""5"",""8"",""5"",""2"",""8"",""2"",""2"",""8"",""4"",""4"",""5"",""8"",""5"",""5"",""4"",""6"",""8"",""4"",""6"",""6"",""6"",""4"",""5"",""2"",""8"",""2"",""5"",""6""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","87","199457","0.0-5.0-1.0-1.23","","","","","null","null","","","[""triangle"",""circle"",""star"",""hexagram""]","","","","","","","","","","","","[{""x"":976,""y"":795,""t"":1},{""x"":904,""y"":791,""t"":45},{""x"":848,""y"":781,""t"":72},{""x"":776,""y"":719,""t"":107},{""x"":708,""y"":684,""t"":147},{""x"":665,""y"":630,""t"":175},{""x"":686,""y"":587,""t"":215},{""x"":668,""y"":560,""t"":242},{""x"":622,""y"":599,""t"":277},{""x"":650,""y"":572,""t"":307},{""x"":671,""y"":579,""t"":343},{""x"":727,""y"":524,""t"":383},{""x"":647,""y"":577,""t"":421},{""x"":603,""y"":610,""t"":444},{""x"":611,""y"":547,""t"":481},{""x"":653,""y"":570,""t"":513},{""x"":690,""y"":590,""t"":550},{""x"":742,""y"":548,""t"":586},{""x"":698,""y"":605,""t"":614},{""x"":696,""y"":624,""t"":653},{""x"":637,""y"":655,""t"":687},{""x"":619,""y"":629,""t"":724},{""x"":605,""y"":606,""t"":750},{""x"":563,""y"":583,""t"":804},{""x"":529,""y"":563,""t"":819},{""x"":494,""y"":539,""t"":858},{""x"":435,""y"":582,""t"":889},{""x"":406,""y"":562,""t"":926},{""x"":474,""y"":516,""t"":980},{""x"":528,""y"":468,""t"":991},{""x"":533,""y"":366,""t"":1064},{""x"":558,""y"":300,""t"":1090},{""x"":698,""y"":326,""t"":1135},{""x"":797,""y"":338,""t"":1159},{""x"":911,""y"":316,""t"":1219},{""x"":1000,""y"":353,""t"":1229},{""x"":1122,""y"":378,""t"":1294},{""x"":1232,""y"":417,""t"":1337},{""x"":1286,""y"":482,""t"":1363},{""x"":1304,""y"":543,""t"":1425},{""x"":1353,""y"":577,""t"":1435},{""x"":1356,""y"":621,""t"":1509},{""x"":1329,""y"":656,""t"":1555},{""x"":1301,""y"":683,""t"":1566},{""x"":1266,""y"":718,""t"":1631},{""x"":1234,""y"":744,""t"":1637},{""x"":1272,""y"":734,""t"":1668},{""x"":1304,""y"":737,""t"":1755},{""x"":1339,""y"":723,""t"":1772},{""x"":1332,""y"":711,""t"":1806},{""x"":1140,""y"":707,""t"":1845},{""x"":975,""y"":703,""t"":1872},{""x"":905,""y"":644,""t"":1913},{""x"":884,""y"":614,""t"":1939},{""x"":831,""y"":673,""t"":1979}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":550,""y"":725,""width"":92.37604307034013,""height"":80,""top"":685,""right"":596.18802153517,""bottom"":765,""left"":503.81197846482996}]","","",""
"","canvas-keyboard-response","88","201197","0.0-5.0-1.0-2.23","","","","","1217","8","","","","","","","","","","","","","","","","","","true","circle","8"
"","canvas-keyboard-response","89","202225","0.0-5.0-1.0-0.24","","","","","null","null","","","","","","","","","recall","","[""5"",""6"",""2"",""2"",""6"",""6"",""2"",""8"",""4"",""2"",""5"",""4"",""5"",""6"",""6"",""4"",""2"",""4"",""4"",""8"",""8"",""8"",""5"",""8"",""5"",""2"",""8"",""2"",""2"",""8"",""4"",""4"",""5"",""8"",""5"",""5"",""4"",""6"",""8"",""4"",""6"",""6"",""6"",""4"",""5"",""2"",""8"",""2"",""5"",""6""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","90","204232","0.0-5.0-1.0-1.24","","","","","null","null","","","[""hexagram"",""star"",""triangle"",""circle""]","","","","","","","","","","","","[{""x"":828,""y"":646,""t"":2},{""x"":827,""y"":567,""t"":38},{""x"":800,""y"":532,""t"":78},{""x"":748,""y"":518,""t"":106},{""x"":698,""y"":525,""t"":145},{""x"":692,""y"":443,""t"":171},{""x"":743,""y"":445,""t"":216},{""x"":824,""y"":417,""t"":242},{""x"":822,""y"":451,""t"":293},{""x"":788,""y"":491,""t"":310},{""x"":800,""y"":467,""t"":350},{""x"":792,""y"":481,""t"":376},{""x"":840,""y"":478,""t"":416},{""x"":829,""y"":466,""t"":446},{""x"":841,""y"":438,""t"":484},{""x"":817,""y"":439,""t"":525},{""x"":797,""y"":399,""t"":546},{""x"":734,""y"":352,""t"":581},{""x"":690,""y"":345,""t"":623},{""x"":623,""y"":355,""t"":651},{""x"":553,""y"":343,""t"":689},{""x"":494,""y"":402,""t"":725},{""x"":481,""y"":387,""t"":760},{""x"":494,""y"":373,""t"":797},{""x"":501,""y"":359,""t"":820},{""x"":474,""y"":370,""t"":858},{""x"":454,""y"":391,""t"":885},{""x"":445,""y"":421,""t"":928},{""x"":446,""y"":431,""t"":961},{""x"":450,""y"":482,""t"":986},{""x"":453,""y"":521,""t"":1027},{""x"":506,""y"":487,""t"":1064},{""x"":512,""y"":468,""t"":1089},{""x"":542,""y"":468,""t"":1125},{""x"":589,""y"":433,""t"":1160},{""x"":623,""y"":386,""t"":1208},{""x"":640,""y"":367,""t"":1228},{""x"":674,""y"":342,""t"":1294},{""x"":822,""y"":361,""t"":1338},{""x"":962,""y"":304,""t"":1364},{""x"":1109,""y"":348,""t"":1414},{""x"":1240,""y"":379,""t"":1429},{""x"":1282,""y"":447,""t"":1480},{""x"":1382,""y"":464,""t"":1498},{""x"":1432,""y"":513,""t"":1556},{""x"":1444,""y"":540,""t"":1567},{""x"":1429,""y"":557,""t"":1642},{""x"":1433,""y"":566,""t"":1669},{""x"":1412,""y"":586,""t"":1718},{""x"":1392,""y"":605,""t"":1739},{""x"":1364,""y"":601,""t"":1781},{""x"":1344,""y"":615,""t"":1805},{""x"":1323,""y"":620,""t"":1860},{""x"":1291,""y"":646,""t"":1871},{""x"":1233,""y"":578,""t"":1930},{""x"":1183,""y"":519,""t"":1940}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","","",""
"","canvas-keyboard-response","91","205550","0.0-5.0-1.0-2.24","","","","","798","5","","","","","","","","","","","","","","","","","","true","rect","5"
"","html-keyboard-response","92","208617","0.0-5.0-2.0","","","","","2559"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，1000毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","93","209640","0.0-5.0-3.0-0.0","","","","","null","null","","","","","","","","","recall","","[""5"",""6"",""2"",""2"",""6"",""6"",""2"",""8"",""4"",""2"",""5"",""4"",""5"",""6"",""6"",""4"",""2"",""4"",""4"",""8"",""8"",""8"",""5"",""8"",""5"",""2"",""8"",""2"",""2"",""8"",""4"",""4"",""5"",""8"",""5"",""5"",""4"",""6"",""8"",""4"",""6"",""6"",""6"",""4"",""5"",""2"",""8"",""2"",""5"",""6""]","500","color","4","","","","","",""
