"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","76","155597","0.0-5.0-1.0-2.20","","","","","535","6","","","","","","","","","","","","","","","","","","true","circle","6"
"","canvas-keyboard-response","77","156625","0.0-5.0-1.0-0.21","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","78","158630","0.0-5.0-1.0-1.21","","","","","null","null","","","[""circle"",""hexagram"",""rect"",""star""]","","","","","","","","","","","","[{""x"":817,""y"":871,""t"":1},{""x"":877,""y"":875,""t"":38},{""x"":941,""y"":871,""t"":70},{""x"":954,""y"":875,""t"":104},{""x"":990,""y"":889,""t"":140},{""x"":1027,""y"":907,""t"":172},{""x"":1047,""y"":899,""t"":206},{""x"":1051,""y"":906,""t"":242},{""x"":1061,""y"":912,""t"":274},{""x"":1033,""y"":908,""t"":314},{""x"":1006,""y"":904,""t"":341},{""x"":995,""y"":896,""t"":379},{""x"":1004,""y"":918,""t"":410},{""x"":984,""y"":906,""t"":458},{""x"":984,""y"":918,""t"":477},{""x"":967,""y"":911,""t"":523},{""x"":998,""y"":931,""t"":546},{""x"":1008,""y"":951,""t"":585},{""x"":1003,""y"":930,""t"":613},{""x"":957,""y"":914,""t"":648},{""x"":918,""y"":900,""t"":694},{""x"":865,""y"":884,""t"":718},{""x"":819,""y"":874,""t"":758},{""x"":781,""y"":866,""t"":783},{""x"":767,""y"":862,""t"":819},{""x"":817,""y"":882,""t"":853},{""x"":878,""y"":884,""t"":897},{""x"":937,""y"":884,""t"":920},{""x"":1010,""y"":887,""t"":963},{""x"":1054,""y"":882,""t"":987},{""x"":1086,""y"":882,""t"":1024},{""x"":1120,""y"":891,""t"":1058},{""x"":1156,""y"":894,""t"":1102},{""x"":1193,""y"":895,""t"":1123},{""x"":1217,""y"":913,""t"":1166},{""x"":1231,""y"":913,""t"":1191},{""x"":1203,""y"":876,""t"":1225},{""x"":1238,""y"":848,""t"":1274},{""x"":1227,""y"":838,""t"":1293},{""x"":1215,""y"":826,""t"":1335},{""x"":1224,""y"":815,""t"":1363},{""x"":1149,""y"":776,""t"":1398},{""x"":1193,""y"":784,""t"":1429},{""x"":1135,""y"":775,""t"":1478},{""x"":1094,""y"":768,""t"":1497},{""x"":1114,""y"":790,""t"":1539},{""x"":1163,""y"":813,""t"":1567},{""x"":1110,""y"":806,""t"":1601},{""x"":1050,""y"":793,""t"":1633},{""x"":992,""y"":774,""t"":1681},{""x"":945,""y"":754,""t"":1702},{""x"":904,""y"":714,""t"":1741},{""x"":854,""y"":684,""t"":1771},{""x"":843,""y"":650,""t"":1804},{""x"":851,""y"":679,""t"":1850},{""x"":824,""y"":664,""t"":1870},{""x"":898,""y"":676,""t"":1914},{""x"":938,""y"":666,""t"":1939},{""x"":999,""y"":687,""t"":1975}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":92.37604307034013,""height"":80,""top"":85,""right"":596.18802153517,""bottom"":165,""left"":503.81197846482996},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","",""
"","canvas-keyboard-response","79","159609","0.0-5.0-1.0-2.21","","","","","468","8","","","","","","","","","","","","","","","","","","true","hexagram","8"
"","canvas-keyboard-response","80","160634","0.0-5.0-1.0-0.22","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","81","162640","0.0-5.0-1.0-1.22","","","","","null","null","","","[""star"",""rect"",""hexagram"",""triangle""]","","","","","","","","","","","","[{""x"":1013,""y"":740,""t"":1},{""x"":981,""y"":768,""t"":37},{""x"":965,""y"":818,""t"":69},{""x"":956,""y"":852,""t"":103},{""x"":959,""y"":877,""t"":139},{""x"":911,""y"":878,""t"":171},{""x"":868,""y"":885,""t"":206},{""x"":858,""y"":891,""t"":241},{""x"":817,""y"":914,""t"":273},{""x"":802,""y"":910,""t"":310},{""x"":811,""y"":926,""t"":343},{""x"":833,""y"":960,""t"":390},{""x"":795,""y"":952,""t"":409},{""x"":771,""y"":968,""t"":452},{""x"":777,""y"":979,""t"":480},{""x"":787,""y"":990,""t"":514},{""x"":776,""y"":997,""t"":546},{""x"":735,""y"":989,""t"":595},{""x"":735,""y"":991,""t"":613},{""x"":765,""y"":985,""t"":656},{""x"":764,""y"":972,""t"":681},{""x"":797,""y"":967,""t"":721},{""x"":816,""y"":957,""t"":750},{""x"":903,""y"":971,""t"":796},{""x"":988,""y"":930,""t"":820},{""x"":1078,""y"":895,""t"":860},{""x"":1159,""y"":903,""t"":885},{""x"":1228,""y"":897,""t"":926},{""x"":1278,""y"":874,""t"":953},{""x"":1323,""y"":859,""t"":1002},{""x"":1348,""y"":854,""t"":1023},{""x"":1367,""y"":845,""t"":1064},{""x"":1400,""y"":850,""t"":1090},{""x"":1411,""y"":855,""t"":1128},{""x"":1397,""y"":864,""t"":1158},{""x"":1327,""y"":864,""t"":1204},{""x"":1262,""y"":862,""t"":1227},{""x"":1211,""y"":840,""t"":1266},{""x"":1190,""y"":828,""t"":1294},{""x"":1077,""y"":799,""t"":1330},{""x"":998,""y"":769,""t"":1375},{""x"":930,""y"":724,""t"":1395},{""x"":956,""y"":714,""t"":1438},{""x"":983,""y"":708,""t"":1464},{""x"":1038,""y"":713,""t"":1501},{""x"":1008,""y"":704,""t"":1533},{""x"":1003,""y"":697,""t"":1579},{""x"":1019,""y"":732,""t"":1601},{""x"":1066,""y"":753,""t"":1641},{""x"":1085,""y"":753,""t"":1667},{""x"":1091,""y"":756,""t"":1705},{""x"":1081,""y"":761,""t"":1736},{""x"":1082,""y"":798,""t"":1781},{""x"":1076,""y"":819,""t"":1803},{""x"":1092,""y"":838,""t"":1846},{""x"":1106,""y"":855,""t"":1872},{""x"":1081,""y"":886,""t"":1907},{""x"":1055,""y"":916,""t"":1956},{""x"":1038,""y"":938,""t"":1974}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":92,""height"":92,""top"":679,""right"":596,""bottom"":771,""left"":504}]","","",""
"","canvas-keyboard-response","82","163757","0.0-5.0-1.0-2.22","","","","","602","5","","","","","","","","","","","","","","","","","","false","triangle","2"
"","html-keyboard-response","83","164766","0.0-5.0-1.0-3.22-0.22-0.22","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","84","165789","0.0-5.0-1.0-0.23","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","85","167807","0.0-5.0-1.0-1.23","","","","","null","null","","","[""rect"",""star"",""hexagram"",""triangle""]","","","","","","","","","","","","[{""x"":1089,""y"":948,""t"":1},{""x"":1122,""y"":971,""t"":35},{""x"":1153,""y"":948,""t"":71},{""x"":1140,""y"":933,""t"":103},{""x"":1140,""y"":931,""t"":137},{""x"":1131,""y"":945,""t"":173},{""x"":1081,""y"":950,""t"":206},{""x"":1025,""y"":950,""t"":239},{""x"":1069,""y"":951,""t"":275},{""x"":1052,""y"":935,""t"":314},{""x"":1028,""y"":924,""t"":341},{""x"":972,""y"":874,""t"":379},{""x"":993,""y"":867,""t"":408},{""x"":982,""y"":829,""t"":459},{""x"":952,""y"":781,""t"":477},{""x"":935,""y"":757,""t"":520},{""x"":890,""y"":727,""t"":548},{""x"":858,""y"":689,""t"":583},{""x"":844,""y"":660,""t"":614},{""x"":807,""y"":658,""t"":661},{""x"":853,""y"":686,""t"":680},{""x"":842,""y"":693,""t"":721},{""x"":865,""y"":703,""t"":749},{""x"":880,""y"":715,""t"":785},{""x"":927,""y"":738,""t"":831},{""x"":988,""y"":770,""t"":851},{""x"":1080,""y"":798,""t"":893},{""x"":1174,""y"":831,""t"":919},{""x"":1200,""y"":841,""t"":957},{""x"":1225,""y"":848,""t"":988},{""x"":1159,""y"":852,""t"":1032},{""x"":1057,""y"":871,""t"":1057},{""x"":957,""y"":893,""t"":1094},{""x"":868,""y"":906,""t"":1123},{""x"":844,""y"":930,""t"":1174},{""x"":837,""y"":950,""t"":1192},{""x"":822,""y"":954,""t"":1234},{""x"":768,""y"":955,""t"":1261},{""x"":712,""y"":944,""t"":1297},{""x"":661,""y"":923,""t"":1328},{""x"":648,""y"":902,""t"":1376},{""x"":623,""y"":910,""t"":1395},{""x"":587,""y"":916,""t"":1437},{""x"":593,""y"":926,""t"":1465},{""x"":589,""y"":939,""t"":1500},{""x"":584,""y"":949,""t"":1532},{""x"":602,""y"":945,""t"":1579},{""x"":617,""y"":947,""t"":1599},{""x"":638,""y"":943,""t"":1639},{""x"":643,""y"":928,""t"":1669},{""x"":628,""y"":937,""t"":1702},{""x"":601,""y"":950,""t"":1749},{""x"":616,""y"":952,""t"":1772},{""x"":661,""y"":965,""t"":1812},{""x"":720,""y"":971,""t"":1838},{""x"":785,""y"":968,""t"":1876},{""x"":841,""y"":963,""t"":1905},{""x"":903,""y"":965,""t"":1951},{""x"":938,""y"":962,""t"":1975}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":92,""height"":92,""top"":679,""right"":596,""bottom"":771,""left"":504}]","","",""
"","canvas-keyboard-response","86","169075","0.0-5.0-1.0-2.23","","","","","759","5","","","","","","","","","","","","","","","","","","true","circle","5"
"","canvas-keyboard-response","87","170081","0.0-5.0-1.0-0.24","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","88","172092","0.0-5.0-1.0-1.24","","","","","null","null","","","[""rect"",""star"",""hexagram"",""triangle""]","","","","","","","","","","","","[{""x"":921,""y"":932,""t"":1},{""x"":914,""y"":908,""t"":36},{""x"":987,""y"":910,""t"":71},{""x"":967,""y"":886,""t"":103},{""x"":1046,""y"":898,""t"":137},{""x"":1116,""y"":915,""t"":173},{""x"":1180,""y"":924,""t"":206},{""x"":1230,""y"":911,""t"":239},{""x"":1245,""y"":905,""t"":273},{""x"":1276,""y"":903,""t"":324},{""x"":1289,""y"":908,""t"":342},{""x"":1264,""y"":878,""t"":384},{""x"":1279,""y"":862,""t"":411},{""x"":1280,""y"":861,""t"":446},{""x"":1235,""y"":846,""t"":477},{""x"":1222,""y"":854,""t"":527},{""x"":1211,""y"":847,""t"":545},{""x"":1184,""y"":826,""t"":587},{""x"":1169,""y"":811,""t"":615},{""x"":1157,""y"":809,""t"":650},{""x"":1147,""y"":820,""t"":681},{""x"":1088,""y"":836,""t"":731},{""x"":1033,""y"":840,""t"":749},{""x"":970,""y"":843,""t"":792},{""x"":931,""y"":838,""t"":817},{""x"":903,""y"":840,""t"":854},{""x"":861,""y"":811,""t"":888},{""x"":856,""y"":812,""t"":931},{""x"":841,""y"":816,""t"":953},{""x"":869,""y"":832,""t"":994},{""x"":960,""y"":832,""t"":1023},{""x"":1045,""y"":841,""t"":1057},{""x"":1104,""y"":849,""t"":1103},{""x"":1152,""y"":857,""t"":1123},{""x"":1192,""y"":848,""t"":1168},{""x"":1236,""y"":856,""t"":1191},{""x"":1262,""y"":856,""t"":1229},{""x"":1240,""y"":868,""t"":1260},{""x"":1180,""y"":858,""t"":1308},{""x"":1108,""y"":848,""t"":1327},{""x"":1042,""y"":823,""t"":1369},{""x"":985,""y"":802,""t"":1395},{""x"":925,""y"":772,""t"":1432},{""x"":905,""y"":772,""t"":1465},{""x"":917,""y"":780,""t"":1512},{""x"":910,""y"":727,""t"":1532},{""x"":952,""y"":744,""t"":1578},{""x"":957,""y"":690,""t"":1601},{""x"":925,""y"":663,""t"":1639},{""x"":912,""y"":614,""t"":1667},{""x"":868,""y"":622,""t"":1705},{""x"":787,""y"":604,""t"":1751},{""x"":734,""y"":627,""t"":1771},{""x"":677,""y"":629,""t"":1817},{""x"":670,""y"":665,""t"":1838},{""x"":619,""y"":662,""t"":1878},{""x"":577,""y"":727,""t"":1907},{""x"":549,""y"":717,""t"":1942},{""x"":547,""y"":757,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":92,""height"":92,""top"":679,""right"":596,""bottom"":771,""left"":504}]","","",""
"","canvas-keyboard-response","89","173336","0.0-5.0-1.0-2.24","","","","","725","6","","","","","","","","","","","","","","","","","","true","hexagram","6"
"","html-keyboard-response","90","175673","0.0-5.0-2.0","","","","","1832"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，1000毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","91","176699","0.0-5.0-3.0-0.0","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","color","4","","","","","",""
"","canvas-keyboard-response","92","178712","0.0-5.0-3.0-1.0","","","","","null","null","","","[""green"",""red"",""purple"",""yellow""]","","","","","","","","","","","","[{""x"":671,""y"":781,""t"":3},{""x"":787,""y"":836,""t"":35},{""x"":858,""y"":858,""t"":69},{""x"":899,""y"":859,""t"":105},{""x"":882,""y"":857,""t"":137},{""x"":895,""y"":871,""t"":172},{""x"":971,""y"":851,""t"":207},{""x"":973,""y"":827,""t"":238},{""x"":969,""y"":815,""t"":273},{""x"":981,""y"":833,""t"":308},{""x"":980,""y"":826,""t"":357},{""x"":963,""y"":828,""t"":375},{""x"":964,""y"":784,""t"":418},{""x"":973,""y"":738,""t"":444},{""x"":970,""y"":704,""t"":481},{""x"":1028,""y"":730,""t"":511},{""x"":999,""y"":728,""t"":557},{""x"":1024,""y"":705,""t"":582},{""x"":993,""y"":692,""t"":619},{""x"":1007,""y"":692,""t"":646},{""x"":1004,""y"":666,""t"":682},{""x"":975,""y"":672,""t"":730},{""x"":942,""y"":658,""t"":749},{""x"":918,""y"":659,""t"":790},{""x"":894,""y"":656,""t"":819},{""x"":946,""y"":674,""t"":854},{""x"":1012,""y"":704,""t"":886},{""x"":1050,""y"":723,""t"":935},{""x"":1073,""y"":737,""t"":954},{""x"":1106,""y"":748,""t"":997},{""x"":1164,""y"":757,""t"":1023},{""x"":1186,""y"":764,""t"":1061},{""x"":1208,""y"":766,""t"":1090},{""x"":1222,""y"":784,""t"":1126},{""x"":1209,""y"":798,""t"":1172},{""x"":1178,""y"":794,""t"":1191},{""x"":1138,""y"":823,""t"":1238},{""x"":1100,""y"":862,""t"":1259},{""x"":1069,""y"":901,""t"":1300},{""x"":1072,""y"":925,""t"":1329},{""x"":1078,""y"":944,""t"":1364},{""x"":1118,""y"":962,""t"":1396},{""x"":1140,""y"":943,""t"":1445},{""x"":1157,""y"":897,""t"":1464},{""x"":1152,""y"":841,""t"":1508},{""x"":1187,""y"":816,""t"":1534},{""x"":1195,""y"":811,""t"":1572},{""x"":1256,""y"":805,""t"":1600},{""x"":1279,""y"":826,""t"":1636},{""x"":1283,""y"":808,""t"":1682},{""x"":1276,""y"":812,""t"":1702},{""x"":1231,""y"":807,""t"":1745},{""x"":1188,""y"":780,""t"":1769},{""x"":1162,""y"":784,""t"":1809},{""x"":1131,""y"":781,""t"":1837},{""x"":1111,""y"":772,""t"":1886},{""x"":1081,""y"":764,""t"":1905},{""x"":1035,""y"":754,""t"":1947},{""x"":998,""y"":746,""t"":1972}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","","",""
"","canvas-keyboard-response","93","179892","0.0-5.0-3.0-2.0","","","","","660","6","","","","","","","","","","","","","","","","","","true","purple","6"
"","canvas-keyboard-response","94","180909","0.0-5.0-3.0-0.1","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","color","4","","","","","",""
"","canvas-keyboard-response","95","182914","0.0-5.0-3.0-1.1","","","","","null","null","","","[""red"",""yellow"",""purple"",""green""]","","","","","","","","","","","","[{""x"":1000,""y"":741,""t"":2},{""x"":1002,""y"":752,""t"":35},{""x"":985,""y"":760,""t"":69},{""x"":916,""y"":732,""t"":103},{""x"":901,""y"":734,""t"":137},{""x"":859,""y"":742,""t"":173},{""x"":822,""y"":754,""t"":205},{""x"":819,""y"":776,""t"":240},{""x"":798,""y"":757,""t"":275},{""x"":784,""y"":734,""t"":316},{""x"":798,""y"":714,""t"":342},{""x"":806,""y"":694,""t"":381},{""x"":801,""y"":673,""t"":409},{""x"":795,""y"":666,""t"":456},{""x"":810,""y"":659,""t"":479},{""x"":797,""y"":670,""t"":520},{""x"":778,""y"":672,""t"":545},{""x"":757,""y"":687,""t"":584},{""x"":730,""y"":688,""t"":614},{""x"":704,""y"":718,""t"":662},{""x"":690,""y"":732,""t"":683},{""x"":637,""y"":766,""t"":725},{""x"":624,""y"":784,""t"":749},{""x"":619,""y"":785,""t"":789},{""x"":622,""y"":790,""t"":817},{""x"":688,""y"":772,""t"":865},{""x"":730,""y"":743,""t"":884},{""x"":786,""y"":755,""t"":929},{""x"":893,""y"":734,""t"":953},{""x"":948,""y"":738,""t"":991},{""x"":972,""y"":723,""t"":1023},{""x"":962,""y"":694,""t"":1068},{""x"":969,""y"":685,""t"":1089},{""x"":1016,""y"":707,""t"":1130},{""x"":1090,""y"":730,""t"":1156},{""x"":1166,""y"":759,""t"":1194},{""x"":1218,""y"":758,""t"":1240},{""x"":1262,""y"":767,""t"":1259},{""x"":1275,""y"":776,""t"":1302},{""x"":1271,""y"":765,""t"":1329},{""x"":1255,""y"":771,""t"":1365},{""x"":1210,""y"":774,""t"":1395},{""x"":1153,""y"":785,""t"":1445},{""x"":1130,""y"":806,""t"":1463},{""x"":1095,""y"":828,""t"":1506},{""x"":1054,""y"":835,""t"":1531},{""x"":1014,""y"":848,""t"":1570},{""x"":987,""y"":865,""t"":1599},{""x"":976,""y"":849,""t"":1646},{""x"":938,""y"":845,""t"":1670},{""x"":927,""y"":858,""t"":1710},{""x"":920,""y"":868,""t"":1735},{""x"":855,""y"":864,""t"":1773},{""x"":838,""y"":856,""t"":1805},{""x"":837,""y"":849,""t"":1852},{""x"":826,""y"":838,""t"":1871},{""x"":837,""y"":850,""t"":1916},{""x"":845,""y"":844,""t"":1940},{""x"":830,""y"":847,""t"":1978}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","","",""
"","canvas-keyboard-response","96","184028","0.0-5.0-3.0-2.1","","","","","599","4","","","","","","","","","","","","","","","","","","true","red","4"
"","canvas-keyboard-response","97","185051","0.0-5.0-3.0-0.2","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","color","4","","","","","",""
"","canvas-keyboard-response","98","187064","0.0-5.0-3.0-1.2","","","","","null","null","","","[""yellow"",""purple"",""green"",""blue""]","","","","","","","","","","","","[{""x"":833,""y"":812,""t"":2},{""x"":812,""y"":802,""t"":35},{""x"":793,""y"":779,""t"":69},{""x"":784,""y"":764,""t"":105},{""x"":765,""y"":759,""t"":137},{""x"":774,""y"":737,""t"":171},{""x"":794,""y"":742,""t"":207},{""x"":802,""y"":742,""t"":239},{""x"":816,""y"":742,""t"":273},{""x"":820,""y"":756,""t"":325},{""x"":832,""y"":735,""t"":340},{""x"":813,""y"":728,""t"":386},{""x"":796,""y"":745,""t"":409},{""x"":779,""y"":756,""t"":452},{""x"":739,""y"":767,""t"":478},{""x"":706,""y"":777,""t"":513},{""x"":674,""y"":766,""t"":548},{""x"":729,""y"":788,""t"":591},{""x"":765,""y"":802,""t"":612},{""x"":794,""y"":840,""t"":654},{""x"":817,""y"":828,""t"":680},{""x"":850,""y"":839,""t"":719},{""x"":880,""y"":820,""t"":748},{""x"":943,""y"":819,""t"":796},{""x"":1000,""y"":798,""t"":817},{""x"":1063,""y"":806,""t"":860},{""x"":1124,""y"":793,""t"":885},{""x"":1137,""y"":766,""t"":924},{""x"":1153,""y"":757,""t"":954},{""x"":1167,""y"":744,""t"":1001},{""x"":1189,""y"":741,""t"":1023},{""x"":1166,""y"":745,""t"":1064},{""x"":1138,""y"":729,""t"":1089},{""x"":1128,""y"":739,""t"":1126},{""x"":1146,""y"":762,""t"":1158},{""x"":1109,""y"":790,""t"":1206},{""x"":1077,""y"":815,""t"":1225},{""x"":1074,""y"":835,""t"":1268},{""x"":1052,""y"":869,""t"":1293},{""x"":1018,""y"":871,""t"":1331},{""x"":985,""y"":890,""t"":1361},{""x"":966,""y"":858,""t"":1407},{""x"":915,""y"":820,""t"":1431},{""x"":871,""y"":759,""t"":1469},{""x"":835,""y"":707,""t"":1496},{""x"":789,""y"":675,""t"":1532},{""x"":795,""y"":655,""t"":1582},{""x"":769,""y"":638,""t"":1599},{""x"":782,""y"":622,""t"":1644},{""x"":802,""y"":601,""t"":1669},{""x"":797,""y"":571,""t"":1706},{""x"":827,""y"":568,""t"":1736},{""x"":882,""y"":575,""t"":1771},{""x"":875,""y"":584,""t"":1818},{""x"":899,""y"":591,""t"":1838},{""x"":946,""y"":609,""t"":1884},{""x"":995,""y"":612,""t"":1905},{""x"":1038,""y"":624,""t"":1945},{""x"":1059,""y"":644,""t"":1975}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","","",""
"","canvas-keyboard-response","99","188217","0.0-5.0-3.0-2.2","","","","","640","6","","","","","","","","","","","","","","","","","","true","green","6"
