"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","webgazer_data","webgazer_targets","size","target","response_answer","correct","webgazer_targets_data"
"","canvas-keyboard-response","20","116156","0.0-5.0-3.0-1.1","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","21","118389","0.0-5.0-3.0-2.1","","","","","723","2","","","[""hexagram"",""star"",""circle"",""triangle""]","","","","","","","","","","[{""x"":778,""y"":619,""t"":5},{""x"":835,""y"":607,""t"":43},{""x"":868,""y"":610,""t"":73},{""x"":899,""y"":614,""t"":106},{""x"":944,""y"":622,""t"":141},{""x"":970,""y"":614,""t"":174},{""x"":1003,""y"":634,""t"":208},{""x"":1039,""y"":635,""t"":242},{""x"":1055,""y"":644,""t"":276},{""x"":1093,""y"":661,""t"":309},{""x"":1141,""y"":678,""t"":344},{""x"":1200,""y"":694,""t"":379},{""x"":1211,""y"":719,""t"":412},{""x"":1236,""y"":723,""t"":446},{""x"":1172,""y"":735,""t"":479},{""x"":1148,""y"":760,""t"":514},{""x"":1108,""y"":784,""t"":548},{""x"":1089,""y"":814,""t"":582},{""x"":1068,""y"":829,""t"":616},{""x"":1042,""y"":854,""t"":650},{""x"":1050,""y"":868,""t"":684}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","triangle","2","true","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":550,""y"":200,""width"":100,""height"":100,""top"":150,""right"":600,""bottom"":250,""left"":500},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":92,""height"":92,""top"":754,""right"":596,""bottom"":846,""left"":504}]"
"","canvas-keyboard-response","22","119399","0.0-5.0-3.0-0.2","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","23","119505","0.0-5.0-3.0-1.2","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","24","121416","0.0-5.0-3.0-2.2","","","","","402","6","","","[""rect"",""star"",""circle"",""triangle""]","","","","","","","","","","[{""x"":983,""y"":853,""t"":5},{""x"":1005,""y"":832,""t"":47},{""x"":1009,""y"":771,""t"":77},{""x"":1032,""y"":735,""t"":103},{""x"":1017,""y"":733,""t"":140},{""x"":1027,""y"":694,""t"":174},{""x"":1054,""y"":662,""t"":208},{""x"":1034,""y"":638,""t"":242},{""x"":1036,""y"":628,""t"":276},{""x"":1037,""y"":610,""t"":310},{""x"":1045,""y"":590,""t"":343},{""x"":1088,""y"":580,""t"":377}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","circle","6","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":100,""height"":100,""top"":150,""right"":600,""bottom"":250,""left"":500},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":92,""height"":92,""top"":754,""right"":596,""bottom"":846,""left"":504}]"
"","canvas-keyboard-response","25","122426","0.0-5.0-3.0-0.3","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","26","122534","0.0-5.0-3.0-1.3","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","27","124662","0.0-5.0-3.0-2.3","","","","","609","2","","","[""circle"",""rect"",""triangle"",""star""]","","","","","","","","","","[{""x"":1103,""y"":604,""t"":5},{""x"":1087,""y"":643,""t"":40},{""x"":1077,""y"":617,""t"":72},{""x"":1054,""y"":604,""t"":106},{""x"":1047,""y"":576,""t"":140},{""x"":1030,""y"":558,""t"":175},{""x"":1030,""y"":542,""t"":208},{""x"":1030,""y"":529,""t"":239},{""x"":1030,""y"":524,""t"":276},{""x"":1051,""y"":522,""t"":310},{""x"":1058,""y"":521,""t"":344},{""x"":1060,""y"":575,""t"":378},{""x"":1046,""y"":641,""t"":412},{""x"":1020,""y"":684,""t"":447},{""x"":1005,""y"":728,""t"":480},{""x"":985,""y"":778,""t"":514},{""x"":982,""y"":809,""t"":547},{""x"":986,""y"":847,""t"":582}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","star","2","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":550,""y"":800,""width"":100,""height"":100,""top"":750,""right"":600,""bottom"":850,""left"":500}]"
"","canvas-keyboard-response","28","125673","0.0-5.0-3.0-0.4","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","29","125783","0.0-5.0-3.0-1.4","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","30","127854","0.0-5.0-3.0-2.4","","","","","562","5","","","[""triangle"",""hexagram"",""rect"",""circle""]","","","","","","","","","","[{""x"":982,""y"":822,""t"":5},{""x"":1011,""y"":823,""t"":43},{""x"":1034,""y"":802,""t"":73},{""x"":1032,""y"":816,""t"":107},{""x"":1040,""y"":776,""t"":140},{""x"":1025,""y"":720,""t"":171},{""x"":1038,""y"":720,""t"":207},{""x"":1028,""y"":673,""t"":241},{""x"":1045,""y"":652,""t"":276},{""x"":1046,""y"":662,""t"":310},{""x"":1062,""y"":607,""t"":343},{""x"":1095,""y"":572,""t"":378},{""x"":1100,""y"":535,""t"":411},{""x"":1108,""y"":507,""t"":447},{""x"":1120,""y"":489,""t"":479},{""x"":1107,""y"":471,""t"":514}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","star","5","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":550,""y"":200,""width"":92.37604307034013,""height"":80,""top"":160,""right"":596.18802153517,""bottom"":240,""left"":503.81197846482996},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]"
"","canvas-keyboard-response","31","128863","0.0-5.0-3.0-0.5","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","32","128972","0.0-5.0-3.0-1.5","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","33","131047","0.0-5.0-3.0-2.5","","","","","566","8","","","[""circle"",""star"",""rect"",""triangle""]","","","","","","","","","","[{""x"":1122,""y"":549,""t"":5},{""x"":1098,""y"":602,""t"":38},{""x"":1092,""y"":633,""t"":73},{""x"":1064,""y"":668,""t"":106},{""x"":1066,""y"":696,""t"":140},{""x"":1052,""y"":719,""t"":174},{""x"":1042,""y"":757,""t"":208},{""x"":1046,""y"":770,""t"":242},{""x"":1036,""y"":785,""t"":276},{""x"":1027,""y"":781,""t"":309},{""x"":1053,""y"":747,""t"":344},{""x"":1054,""y"":699,""t"":378},{""x"":1045,""y"":642,""t"":412},{""x"":1060,""y"":609,""t"":446},{""x"":1046,""y"":573,""t"":479},{""x"":1015,""y"":564,""t"":514},{""x"":988,""y"":557,""t"":545}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","star","8","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":100,""height"":100,""top"":150,""right"":600,""bottom"":250,""left"":500},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":92,""height"":92,""top"":754,""right"":596,""bottom"":846,""left"":504}]"
"","canvas-keyboard-response","34","132056","0.0-5.0-3.0-0.6","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","35","132165","0.0-5.0-3.0-1.6","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","36","134438","0.0-5.0-3.0-2.6","","","","","765","5","","","[""star"",""triangle"",""rect"",""circle""]","","","","","","","","","","[{""x"":964,""y"":577,""t"":5},{""x"":915,""y"":592,""t"":40},{""x"":913,""y"":606,""t"":72},{""x"":885,""y"":620,""t"":106},{""x"":889,""y"":617,""t"":140},{""x"":874,""y"":622,""t"":174},{""x"":859,""y"":632,""t"":208},{""x"":869,""y"":621,""t"":242},{""x"":842,""y"":607,""t"":275},{""x"":817,""y"":606,""t"":311},{""x"":782,""y"":617,""t"":345},{""x"":730,""y"":621,""t"":378},{""x"":672,""y"":616,""t"":412},{""x"":708,""y"":627,""t"":445},{""x"":792,""y"":647,""t"":479},{""x"":892,""y"":662,""t"":514},{""x"":967,""y"":669,""t"":548},{""x"":1065,""y"":677,""t"":582},{""x"":1118,""y"":690,""t"":616},{""x"":1155,""y"":695,""t"":650},{""x"":1173,""y"":703,""t"":684},{""x"":1190,""y"":683,""t"":718}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","hexagram","5","true","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":550,""y"":200,""width"":92,""height"":92,""top"":154,""right"":596,""bottom"":246,""left"":504},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]"
"","canvas-keyboard-response","37","135447","0.0-5.0-3.0-0.7","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","38","135556","0.0-5.0-3.0-1.7","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","39","137686","0.0-5.0-3.0-2.7","","","","","622","5","","","[""triangle"",""rect"",""star"",""circle""]","","","","","","","","","","[{""x"":1087,""y"":642,""t"":5},{""x"":1031,""y"":658,""t"":45},{""x"":1004,""y"":646,""t"":76},{""x"":981,""y"":637,""t"":107},{""x"":956,""y"":641,""t"":140},{""x"":928,""y"":631,""t"":174},{""x"":920,""y"":623,""t"":209},{""x"":916,""y"":609,""t"":243},{""x"":909,""y"":605,""t"":276},{""x"":931,""y"":608,""t"":310},{""x"":952,""y"":584,""t"":344},{""x"":961,""y"":547,""t"":379},{""x"":961,""y"":564,""t"":413},{""x"":943,""y"":522,""t"":445},{""x"":954,""y"":502,""t"":481},{""x"":976,""y"":543,""t"":514},{""x"":1011,""y"":576,""t"":548},{""x"":1024,""y"":624,""t"":583}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","hexagram","5","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]"
"","canvas-keyboard-response","40","138708","0.0-5.0-3.0-0.8","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","41","138829","0.0-5.0-3.0-1.8","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","42","140766","0.0-5.0-3.0-2.8","","","","","429","6","","","[""star"",""hexagram"",""triangle"",""circle""]","","","","","","","","","","[{""x"":1045,""y"":677,""t"":5},{""x"":1049,""y"":697,""t"":39},{""x"":1038,""y"":715,""t"":72},{""x"":1051,""y"":738,""t"":105},{""x"":1010,""y"":741,""t"":141},{""x"":1010,""y"":741,""t"":174},{""x"":985,""y"":737,""t"":208},{""x"":984,""y"":715,""t"":242},{""x"":977,""y"":700,""t"":277},{""x"":934,""y"":687,""t"":311},{""x"":860,""y"":678,""t"":344},{""x"":831,""y"":664,""t"":378}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","triangle","6","true","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":550,""y"":200,""width"":92.37604307034013,""height"":80,""top"":160,""right"":596.18802153517,""bottom"":240,""left"":503.81197846482996},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]"
"","canvas-keyboard-response","43","141774","0.0-5.0-3.0-0.9","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","44","141882","0.0-5.0-3.0-1.9","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","45","143911","0.0-5.0-3.0-2.9","","","","","520","5","","","[""triangle"",""rect"",""star"",""circle""]","","","","","","","","","","[{""x"":896,""y"":656,""t"":5},{""x"":928,""y"":660,""t"":49},{""x"":959,""y"":665,""t"":80},{""x"":1003,""y"":680,""t"":110},{""x"":1021,""y"":677,""t"":140},{""x"":1007,""y"":672,""t"":174},{""x"":1033,""y"":663,""t"":208},{""x"":1035,""y"":657,""t"":243},{""x"":1022,""y"":650,""t"":276},{""x"":1009,""y"":645,""t"":307},{""x"":1010,""y"":644,""t"":345},{""x"":998,""y"":636,""t"":378},{""x"":1006,""y"":621,""t"":412},{""x"":1012,""y"":588,""t"":446},{""x"":1034,""y"":550,""t"":480}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","circle","2","false","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]"
"","html-keyboard-response","46","144915","0.0-5.0-3.0-3.9-0.9-0.9","","","","","null","null","","","<div id=""errorinfo"">Error</div>","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","47","145924","0.0-5.0-3.0-0.10","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","48","146033","0.0-5.0-3.0-1.10","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","49","147974","0.0-5.0-3.0-2.10","","","","","423","6","","","[""hexagram"",""circle"",""star"",""triangle""]","","","","","","","","","","[{""x"":1011,""y"":493,""t"":5},{""x"":993,""y"":504,""t"":41},{""x"":988,""y"":524,""t"":73},{""x"":990,""y"":547,""t"":107},{""x"":994,""y"":549,""t"":140},{""x"":972,""y"":556,""t"":174},{""x"":987,""y"":566,""t"":208},{""x"":1005,""y"":574,""t"":242},{""x"":1015,""y"":585,""t"":277},{""x"":1031,""y"":586,""t"":310},{""x"":1065,""y"":606,""t"":344},{""x"":1108,""y"":642,""t"":378}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","star","6","true","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":550,""y"":800,""width"":92,""height"":92,""top"":754,""right"":596,""bottom"":846,""left"":504}]"
"","canvas-keyboard-response","50","148984","0.0-5.0-3.0-0.11","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","51","149092","0.0-5.0-3.0-1.11","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","52","151136","0.0-5.0-3.0-2.11","","","","","519","5","","","[""hexagram"",""star"",""rect"",""circle""]","","","","","","","","","","[{""x"":1127,""y"":672,""t"":5},{""x"":1156,""y"":655,""t"":38},{""x"":1141,""y"":662,""t"":72},{""x"":1106,""y"":642,""t"":105},{""x"":1085,""y"":626,""t"":140},{""x"":1071,""y"":609,""t"":174},{""x"":1078,""y"":605,""t"":208},{""x"":1062,""y"":611,""t"":241},{""x"":1021,""y"":602,""t"":276},{""x"":1017,""y"":592,""t"":310},{""x"":981,""y"":580,""t"":344},{""x"":952,""y"":578,""t"":378},{""x"":947,""y"":600,""t"":413},{""x"":906,""y"":595,""t"":446},{""x"":903,""y"":591,""t"":480}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","triangle","5","true","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":550,""y"":200,""width"":100,""height"":100,""top"":150,""right"":600,""bottom"":250,""left"":500},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]"
"","canvas-keyboard-response","53","152147","0.0-5.0-3.0-0.12","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","54","152256","0.0-5.0-3.0-1.12","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","55","154270","0.0-5.0-3.0-2.12","","","","","505","4","","","[""triangle"",""hexagram"",""rect"",""circle""]","","","","","","","","","","[{""x"":909,""y"":559,""t"":4},{""x"":903,""y"":569,""t"":39},{""x"":916,""y"":590,""t"":72},{""x"":920,""y"":609,""t"":106},{""x"":922,""y"":589,""t"":140},{""x"":889,""y"":562,""t"":174},{""x"":891,""y"":551,""t"":208},{""x"":894,""y"":542,""t"":240},{""x"":910,""y"":566,""t"":275},{""x"":913,""y"":561,""t"":310},{""x"":889,""y"":570,""t"":343},{""x"":840,""y"":584,""t"":378},{""x"":792,""y"":595,""t"":411},{""x"":754,""y"":604,""t"":446},{""x"":735,""y"":608,""t"":480}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","triangle","4","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":550,""y"":200,""width"":92.37604307034013,""height"":80,""top"":160,""right"":596.18802153517,""bottom"":240,""left"":503.81197846482996},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]"
"","canvas-keyboard-response","56","155279","0.0-5.0-3.0-0.13","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","57","155387","0.0-5.0-3.0-1.13","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","58","157606","0.0-5.0-3.0-2.13","","","","","699","8","","","[""circle"",""hexagram"",""rect"",""triangle""]","","","","","","","","","","[{""x"":782,""y"":617,""t"":5},{""x"":829,""y"":634,""t"":38},{""x"":870,""y"":650,""t"":72},{""x"":865,""y"":660,""t"":106},{""x"":863,""y"":678,""t"":140},{""x"":872,""y"":667,""t"":174},{""x"":864,""y"":673,""t"":207},{""x"":878,""y"":673,""t"":241},{""x"":884,""y"":669,""t"":274},{""x"":892,""y"":670,""t"":309},{""x"":945,""y"":665,""t"":344},{""x"":1032,""y"":672,""t"":378},{""x"":1095,""y"":682,""t"":412},{""x"":1167,""y"":677,""t"":446},{""x"":1222,""y"":676,""t"":481},{""x"":1147,""y"":607,""t"":513},{""x"":1128,""y"":542,""t"":547},{""x"":1121,""y"":485,""t"":582},{""x"":1090,""y"":412,""t"":615},{""x"":1067,""y"":371,""t"":649}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","hexagram","8","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":92.37604307034013,""height"":80,""top"":160,""right"":596.18802153517,""bottom"":240,""left"":503.81197846482996},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":92,""height"":92,""top"":754,""right"":596,""bottom"":846,""left"":504}]"
"","canvas-keyboard-response","59","158615","0.0-5.0-3.0-0.14","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","60","158723","0.0-5.0-3.0-1.14","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
