"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","34","93286","0.0-5.0-1.0-2.7","","","","","807","6","","","","","","","","","","","","","","","","","true","circle","6"
"","canvas-keyboard-response","35","94299","0.0-5.0-1.0-0.8","","","","","null","null","","","","","","","","","recall","[""6"",""2"",""5"",""4"",""5"",""2"",""5"",""6"",""8"",""5"",""2"",""8"",""8"",""2"",""5"",""8"",""8"",""4"",""4"",""6"",""6"",""4"",""4"",""2"",""6"",""8"",""5"",""5"",""2"",""6"",""5"",""4"",""2"",""2"",""6"",""8"",""6"",""5"",""6"",""2"",""4"",""8"",""4"",""8"",""4"",""2"",""8"",""4"",""6"",""5""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","36","96306","0.0-5.0-1.0-1.8","","","","","null","null","","","[""rect"",""triangle"",""star"",""hexagram""]","","","","","","","","","","","[{""x"":641,""y"":457,""t"":1},{""x"":616,""y"":493,""t"":37},{""x"":626,""y"":496,""t"":76},{""x"":602,""y"":536,""t"":104},{""x"":584,""y"":576,""t"":141},{""x"":568,""y"":634,""t"":180},{""x"":588,""y"":626,""t"":205},{""x"":553,""y"":658,""t"":244},{""x"":540,""y"":669,""t"":276},{""x"":525,""y"":695,""t"":315},{""x"":539,""y"":697,""t"":347},{""x"":511,""y"":719,""t"":376},{""x"":499,""y"":744,""t"":411},{""x"":493,""y"":756,""t"":443},{""x"":502,""y"":751,""t"":484},{""x"":550,""y"":713,""t"":515},{""x"":530,""y"":717,""t"":547},{""x"":543,""y"":690,""t"":588},{""x"":565,""y"":680,""t"":616},{""x"":544,""y"":669,""t"":652},{""x"":515,""y"":692,""t"":683},{""x"":511,""y"":715,""t"":723},{""x"":499,""y"":744,""t"":751},{""x"":498,""y"":748,""t"":787},{""x"":489,""y"":743,""t"":820},{""x"":478,""y"":742,""t"":860},{""x"":467,""y"":730,""t"":886},{""x"":444,""y"":676,""t"":924},{""x"":424,""y"":666,""t"":955},{""x"":414,""y"":609,""t"":995},{""x"":405,""y"":562,""t"":1023},{""x"":392,""y"":541,""t"":1060},{""x"":385,""y"":527,""t"":1091},{""x"":363,""y"":521,""t"":1131},{""x"":361,""y"":536,""t"":1158},{""x"":367,""y"":549,""t"":1194},{""x"":373,""y"":561,""t"":1227},{""x"":378,""y"":567,""t"":1267},{""x"":391,""y"":573,""t"":1293},{""x"":402,""y"":593,""t"":1333},{""x"":424,""y"":621,""t"":1362},{""x"":415,""y"":655,""t"":1404},{""x"":454,""y"":655,""t"":1434},{""x"":485,""y"":645,""t"":1467},{""x"":477,""y"":654,""t"":1499},{""x"":474,""y"":657,""t"":1540},{""x"":466,""y"":674,""t"":1572},{""x"":464,""y"":653,""t"":1603},{""x"":513,""y"":607,""t"":1636},{""x"":564,""y"":550,""t"":1675},{""x"":588,""y"":520,""t"":1707},{""x"":599,""y"":488,""t"":1736},{""x"":635,""y"":426,""t"":1771},{""x"":631,""y"":390,""t"":1811},{""x"":655,""y"":389,""t"":1845},{""x"":680,""y"":345,""t"":1872},{""x"":712,""y"":341,""t"":1908},{""x"":729,""y"":328,""t"":1948},{""x"":738,""y"":323,""t"":1977}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":92,""height"":92,""top"":79,""right"":596,""bottom"":171,""left"":504},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":550,""y"":725,""width"":92.37604307034013,""height"":80,""top"":685,""right"":596.18802153517,""bottom"":765,""left"":503.81197846482996}]","","",""
"","canvas-keyboard-response","37","98878","0.0-5.0-1.0-2.8","","","","","1062","8","","","","","","","","","","","","","","","","","true","triangle","8"
"","canvas-keyboard-response","38","99892","0.0-5.0-1.0-0.9","","","","","null","null","","","","","","","","","recall","[""6"",""2"",""5"",""4"",""5"",""2"",""5"",""6"",""8"",""5"",""2"",""8"",""8"",""2"",""5"",""8"",""8"",""4"",""4"",""6"",""6"",""4"",""4"",""2"",""6"",""8"",""5"",""5"",""2"",""6"",""5"",""4"",""2"",""2"",""6"",""8"",""6"",""5"",""6"",""2"",""4"",""8"",""4"",""8"",""4"",""2"",""8"",""4"",""6"",""5""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","39","101900","0.0-5.0-1.0-1.9","","","","","null","null","","","[""circle"",""hexagram"",""star"",""rect""]","","","","","","","","","","","[{""x"":721,""y"":418,""t"":1},{""x"":679,""y"":498,""t"":41},{""x"":632,""y"":545,""t"":72},{""x"":602,""y"":552,""t"":104},{""x"":607,""y"":536,""t"":145},{""x"":581,""y"":564,""t"":177},{""x"":554,""y"":569,""t"":209},{""x"":578,""y"":544,""t"":242},{""x"":587,""y"":548,""t"":280},{""x"":580,""y"":580,""t"":312},{""x"":589,""y"":585,""t"":345},{""x"":566,""y"":595,""t"":376},{""x"":587,""y"":603,""t"":418},{""x"":578,""y"":595,""t"":449},{""x"":553,""y"":590,""t"":478},{""x"":509,""y"":582,""t"":512},{""x"":452,""y"":572,""t"":553},{""x"":423,""y"":583,""t"":583},{""x"":413,""y"":575,""t"":619},{""x"":392,""y"":552,""t"":650},{""x"":394,""y"":558,""t"":688},{""x"":399,""y"":562,""t"":716},{""x"":409,""y"":525,""t"":752},{""x"":415,""y"":509,""t"":786},{""x"":427,""y"":516,""t"":824},{""x"":421,""y"":538,""t"":852},{""x"":412,""y"":537,""t"":886},{""x"":426,""y"":558,""t"":921},{""x"":433,""y"":558,""t"":960},{""x"":405,""y"":554,""t"":988},{""x"":410,""y"":570,""t"":1026},{""x"":395,""y"":566,""t"":1057},{""x"":401,""y"":545,""t"":1096},{""x"":491,""y"":522,""t"":1130},{""x"":620,""y"":483,""t"":1160},{""x"":737,""y"":474,""t"":1192},{""x"":847,""y"":485,""t"":1233},{""x"":901,""y"":454,""t"":1260},{""x"":919,""y"":449,""t"":1297},{""x"":999,""y"":435,""t"":1329},{""x"":1049,""y"":404,""t"":1368},{""x"":1080,""y"":431,""t"":1400},{""x"":1109,""y"":423,""t"":1433},{""x"":1062,""y"":420,""t"":1465},{""x"":1050,""y"":421,""t"":1504},{""x"":1038,""y"":425,""t"":1532},{""x"":1044,""y"":469,""t"":1569},{""x"":1027,""y"":464,""t"":1600},{""x"":988,""y"":456,""t"":1642},{""x"":931,""y"":442,""t"":1669},{""x"":847,""y"":427,""t"":1704},{""x"":795,""y"":385,""t"":1737},{""x"":739,""y"":361,""t"":1776},{""x"":694,""y"":318,""t"":1806},{""x"":631,""y"":332,""t"":1841},{""x"":614,""y"":318,""t"":1873},{""x"":623,""y"":293,""t"":1913},{""x"":601,""y"":269,""t"":1948},{""x"":615,""y"":266,""t"":1974}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":92.37604307034013,""height"":80,""top"":85,""right"":596.18802153517,""bottom"":165,""left"":503.81197846482996},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","","",""
"","canvas-keyboard-response","40","104369","0.0-5.0-1.0-2.9","","","","","961","4","","","","","","","","","","","","","","","","","false","triangle","5"
"","html-keyboard-response","41","105380","0.0-5.0-1.0-3.9-0.9-0.9","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","[""6"",""2"",""5"",""4"",""5"",""2"",""5"",""6"",""8"",""5"",""2"",""8"",""8"",""2"",""5"",""8"",""8"",""4"",""4"",""6"",""6"",""4"",""4"",""2"",""6"",""8"",""5"",""5"",""2"",""6"",""5"",""4"",""2"",""2"",""6"",""8"",""6"",""5"",""6"",""2"",""4"",""8"",""4"",""8"",""4"",""2"",""8"",""4"",""6"",""5""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","42","106395","0.0-5.0-1.0-0.10","","","","","null","null","","","","","","","","","recall","[""6"",""2"",""5"",""4"",""5"",""2"",""5"",""6"",""8"",""5"",""2"",""8"",""8"",""2"",""5"",""8"",""8"",""4"",""4"",""6"",""6"",""4"",""4"",""2"",""6"",""8"",""5"",""5"",""2"",""6"",""5"",""4"",""2"",""2"",""6"",""8"",""6"",""5"",""6"",""2"",""4"",""8"",""4"",""8"",""4"",""2"",""8"",""4"",""6"",""5""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","43","108409","0.0-5.0-1.0-1.10","","","","","null","null","","","[""star"",""rect"",""triangle"",""circle""]","","","","","","","","","","","[{""x"":614,""y"":295,""t"":1},{""x"":591,""y"":409,""t"":41},{""x"":602,""y"":446,""t"":73},{""x"":548,""y"":527,""t"":104},{""x"":580,""y"":579,""t"":144},{""x"":599,""y"":631,""t"":177},{""x"":586,""y"":664,""t"":208},{""x"":578,""y"":699,""t"":240},{""x"":625,""y"":724,""t"":281},{""x"":670,""y"":728,""t"":313},{""x"":667,""y"":741,""t"":344},{""x"":711,""y"":753,""t"":377},{""x"":770,""y"":737,""t"":416},{""x"":792,""y"":721,""t"":448},{""x"":810,""y"":741,""t"":481},{""x"":768,""y"":754,""t"":512},{""x"":743,""y"":764,""t"":553},{""x"":718,""y"":760,""t"":585},{""x"":663,""y"":749,""t"":616},{""x"":671,""y"":765,""t"":649},{""x"":694,""y"":768,""t"":689},{""x"":701,""y"":745,""t"":718},{""x"":715,""y"":742,""t"":756},{""x"":727,""y"":717,""t"":785},{""x"":720,""y"":686,""t"":824},{""x"":717,""y"":687,""t"":851},{""x"":733,""y"":697,""t"":889},{""x"":760,""y"":673,""t"":920},{""x"":753,""y"":666,""t"":960},{""x"":746,""y"":660,""t"":992},{""x"":771,""y"":662,""t"":1022},{""x"":768,""y"":642,""t"":1056},{""x"":704,""y"":644,""t"":1097},{""x"":627,""y"":648,""t"":1126},{""x"":572,""y"":646,""t"":1161},{""x"":535,""y"":625,""t"":1193},{""x"":507,""y"":607,""t"":1230},{""x"":464,""y"":582,""t"":1265},{""x"":437,""y"":571,""t"":1296},{""x"":406,""y"":576,""t"":1330},{""x"":401,""y"":565,""t"":1368},{""x"":401,""y"":557,""t"":1396},{""x"":423,""y"":525,""t"":1434},{""x"":413,""y"":514,""t"":1466},{""x"":436,""y"":491,""t"":1504},{""x"":420,""y"":466,""t"":1536},{""x"":422,""y"":482,""t"":1569},{""x"":498,""y"":451,""t"":1600},{""x"":581,""y"":406,""t"":1640},{""x"":643,""y"":371,""t"":1673},{""x"":683,""y"":332,""t"":1702},{""x"":714,""y"":315,""t"":1736},{""x"":752,""y"":297,""t"":1777},{""x"":731,""y"":280,""t"":1808},{""x"":718,""y"":292,""t"":1840},{""x"":787,""y"":330,""t"":1874},{""x"":880,""y"":316,""t"":1912},{""x"":971,""y"":353,""t"":1939},{""x"":1052,""y"":330,""t"":1977}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","","",""
"","canvas-keyboard-response","44","110744","0.0-5.0-1.0-2.10","","","","","824","2","","","","","","","","","","","","","","","","","true","circle","2"
"","canvas-keyboard-response","45","111764","0.0-5.0-1.0-0.11","","","","","null","null","","","","","","","","","recall","[""6"",""2"",""5"",""4"",""5"",""2"",""5"",""6"",""8"",""5"",""2"",""8"",""8"",""2"",""5"",""8"",""8"",""4"",""4"",""6"",""6"",""4"",""4"",""2"",""6"",""8"",""5"",""5"",""2"",""6"",""5"",""4"",""2"",""2"",""6"",""8"",""6"",""5"",""6"",""2"",""4"",""8"",""4"",""8"",""4"",""2"",""8"",""4"",""6"",""5""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","46","113772","0.0-5.0-1.0-1.11","","","","","null","null","","","[""star"",""hexagram"",""triangle"",""circle""]","","","","","","","","","","","[{""x"":980,""y"":437,""t"":1},{""x"":909,""y"":494,""t"":37},{""x"":819,""y"":577,""t"":76},{""x"":789,""y"":624,""t"":108},{""x"":749,""y"":674,""t"":139},{""x"":741,""y"":671,""t"":173},{""x"":763,""y"":694,""t"":212},{""x"":720,""y"":688,""t"":243},{""x"":700,""y"":706,""t"":276},{""x"":650,""y"":699,""t"":307},{""x"":626,""y"":727,""t"":347},{""x"":575,""y"":765,""t"":381},{""x"":563,""y"":750,""t"":411},{""x"":614,""y"":754,""t"":443},{""x"":622,""y"":738,""t"":484},{""x"":589,""y"":767,""t"":513},{""x"":571,""y"":766,""t"":547},{""x"":525,""y"":719,""t"":580},{""x"":505,""y"":710,""t"":630},{""x"":487,""y"":685,""t"":654},{""x"":464,""y"":664,""t"":682},{""x"":446,""y"":614,""t"":716},{""x"":441,""y"":587,""t"":755},{""x"":431,""y"":571,""t"":783},{""x"":506,""y"":510,""t"":820},{""x"":572,""y"":468,""t"":851},{""x"":617,""y"":422,""t"":888},{""x"":675,""y"":368,""t"":924},{""x"":740,""y"":325,""t"":954},{""x"":814,""y"":354,""t"":987},{""x"":854,""y"":386,""t"":1028},{""x"":940,""y"":408,""t"":1057},{""x"":987,""y"":430,""t"":1091},{""x"":1022,""y"":450,""t"":1123},{""x"":1032,""y"":472,""t"":1164},{""x"":1058,""y"":512,""t"":1195},{""x"":1044,""y"":516,""t"":1228},{""x"":1024,""y"":527,""t"":1261},{""x"":1015,""y"":551,""t"":1299},{""x"":1028,""y"":568,""t"":1331},{""x"":1063,""y"":597,""t"":1364},{""x"":1039,""y"":604,""t"":1395},{""x"":1020,""y"":594,""t"":1435},{""x"":1007,""y"":596,""t"":1466},{""x"":984,""y"":608,""t"":1499},{""x"":1035,""y"":601,""t"":1532},{""x"":1052,""y"":591,""t"":1572},{""x"":1038,""y"":583,""t"":1600},{""x"":1001,""y"":584,""t"":1635},{""x"":1009,""y"":579,""t"":1669},{""x"":1024,""y"":577,""t"":1708},{""x"":1018,""y"":573,""t"":1739},{""x"":986,""y"":580,""t"":1772},{""x"":1033,""y"":570,""t"":1803},{""x"":995,""y"":564,""t"":1844},{""x"":1009,""y"":585,""t"":1877},{""x"":938,""y"":577,""t"":1907},{""x"":936,""y"":593,""t"":1940},{""x"":939,""y"":604,""t"":1981}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":550,""y"":125,""width"":92.37604307034013,""height"":80,""top"":85,""right"":596.18802153517,""bottom"":165,""left"":503.81197846482996},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","","",""
"","canvas-keyboard-response","47","116275","0.0-5.0-1.0-2.11","","","","","991","8","","","","","","","","","","","","","","","","","true","hexagram","8"
"","canvas-keyboard-response","48","117292","0.0-5.0-1.0-0.12","","","","","null","null","","","","","","","","","recall","[""6"",""2"",""5"",""4"",""5"",""2"",""5"",""6"",""8"",""5"",""2"",""8"",""8"",""2"",""5"",""8"",""8"",""4"",""4"",""6"",""6"",""4"",""4"",""2"",""6"",""8"",""5"",""5"",""2"",""6"",""5"",""4"",""2"",""2"",""6"",""8"",""6"",""5"",""6"",""2"",""4"",""8"",""4"",""8"",""4"",""2"",""8"",""4"",""6"",""5""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","49","119306","0.0-5.0-1.0-1.12","","","","","null","null","","","[""star"",""rect"",""hexagram"",""triangle""]","","","","","","","","","","","[{""x"":880,""y"":594,""t"":1},{""x"":791,""y"":604,""t"":37},{""x"":684,""y"":626,""t"":70},{""x"":611,""y"":638,""t"":110},{""x"":549,""y"":648,""t"":142},{""x"":500,""y"":655,""t"":172},{""x"":456,""y"":667,""t"":206},{""x"":426,""y"":686,""t"":245},{""x"":423,""y"":709,""t"":274},{""x"":405,""y"":712,""t"":312},{""x"":383,""y"":675,""t"":341},{""x"":421,""y"":655,""t"":379},{""x"":428,""y"":661,""t"":415},{""x"":414,""y"":680,""t"":443},{""x"":404,""y"":696,""t"":482},{""x"":425,""y"":697,""t"":519},{""x"":427,""y"":725,""t"":546},{""x"":433,""y"":721,""t"":586},{""x"":447,""y"":725,""t"":615},{""x"":482,""y"":716,""t"":655},{""x"":512,""y"":709,""t"":682},{""x"":523,""y"":711,""t"":718},{""x"":523,""y"":718,""t"":752},{""x"":535,""y"":723,""t"":790},{""x"":512,""y"":688,""t"":822},{""x"":490,""y"":680,""t"":854},{""x"":481,""y"":666,""t"":885},{""x"":458,""y"":627,""t"":926},{""x"":459,""y"":608,""t"":959},{""x"":440,""y"":606,""t"":989},{""x"":443,""y"":603,""t"":1021},{""x"":461,""y"":603,""t"":1062},{""x"":448,""y"":584,""t"":1090},{""x"":452,""y"":579,""t"":1126},{""x"":465,""y"":576,""t"":1158},{""x"":437,""y"":575,""t"":1198},{""x"":431,""y"":582,""t"":1230},{""x"":519,""y"":534,""t"":1263},{""x"":596,""y"":491,""t"":1293},{""x"":629,""y"":469,""t"":1334},{""x"":680,""y"":438,""t"":1363},{""x"":676,""y"":415,""t"":1398},{""x"":674,""y"":394,""t"":1429},{""x"":733,""y"":393,""t"":1471},{""x"":773,""y"":409,""t"":1502},{""x"":809,""y"":428,""t"":1534},{""x"":856,""y"":429,""t"":1565},{""x"":963,""y"":469,""t"":1607},{""x"":1012,""y"":481,""t"":1638},{""x"":1074,""y"":484,""t"":1670},{""x"":1053,""y"":485,""t"":1704},{""x"":1072,""y"":491,""t"":1741},{""x"":1072,""y"":487,""t"":1769},{""x"":1080,""y"":490,""t"":1810},{""x"":1109,""y"":512,""t"":1838},{""x"":1067,""y"":517,""t"":1878},{""x"":1018,""y"":522,""t"":1911},{""x"":985,""y"":504,""t"":1942},{""x"":960,""y"":503,""t"":1976}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":92,""height"":92,""top"":679,""right"":596,""bottom"":771,""left"":504}]","","",""
"","canvas-keyboard-response","50","122050","0.0-5.0-1.0-2.12","","","","","1235","8","","","","","","","","","","","","","","","","","true","rect","8"
"","canvas-keyboard-response","51","123069","0.0-5.0-1.0-0.13","","","","","null","null","","","","","","","","","recall","[""6"",""2"",""5"",""4"",""5"",""2"",""5"",""6"",""8"",""5"",""2"",""8"",""8"",""2"",""5"",""8"",""8"",""4"",""4"",""6"",""6"",""4"",""4"",""2"",""6"",""8"",""5"",""5"",""2"",""6"",""5"",""4"",""2"",""2"",""6"",""8"",""6"",""5"",""6"",""2"",""4"",""8"",""4"",""8"",""4"",""2"",""8"",""4"",""6"",""5""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","52","125086","0.0-5.0-1.0-1.13","","","","","null","null","","","[""hexagram"",""star"",""rect"",""triangle""]","","","","","","","","","","","[{""x"":854,""y"":522,""t"":1},{""x"":767,""y"":576,""t"":37},{""x"":691,""y"":626,""t"":77},{""x"":616,""y"":696,""t"":105},{""x"":538,""y"":713,""t"":140},{""x"":461,""y"":737,""t"":173},{""x"":442,""y"":759,""t"":213},{""x"":450,""y"":753,""t"":239},{""x"":434,""y"":762,""t"":278},{""x"":448,""y"":756,""t"":308},{""x"":456,""y"":748,""t"":349},{""x"":468,""y"":744,""t"":381},{""x"":526,""y"":719,""t"":412},{""x"":555,""y"":704,""t"":444},{""x"":549,""y"":700,""t"":484},{""x"":534,""y"":698,""t"":513},{""x"":546,""y"":714,""t"":548},{""x"":521,""y"":708,""t"":580},{""x"":506,""y"":680,""t"":621},{""x"":501,""y"":655,""t"":649},{""x"":472,""y"":640,""t"":685},{""x"":457,""y"":619,""t"":719},{""x"":440,""y"":610,""t"":757},{""x"":440,""y"":598,""t"":786},{""x"":459,""y"":592,""t"":821},{""x"":476,""y"":587,""t"":852},{""x"":560,""y"":537,""t"":892},{""x"":599,""y"":502,""t"":919},{""x"":654,""y"":451,""t"":956},{""x"":690,""y"":405,""t"":990},{""x"":704,""y"":366,""t"":1029},{""x"":730,""y"":353,""t"":1061},{""x"":728,""y"":330,""t"":1093},{""x"":758,""y"":317,""t"":1124},{""x"":777,""y"":321,""t"":1165},{""x"":768,""y"":302,""t"":1198},{""x"":778,""y"":310,""t"":1228},{""x"":856,""y"":325,""t"":1260},{""x"":932,""y"":369,""t"":1301},{""x"":1025,""y"":402,""t"":1329},{""x"":1064,""y"":452,""t"":1365},{""x"":1037,""y"":529,""t"":1397},{""x"":965,""y"":589,""t"":1436},{""x"":922,""y"":650,""t"":1469},{""x"":882,""y"":712,""t"":1501},{""x"":843,""y"":761,""t"":1532},{""x"":775,""y"":764,""t"":1572},{""x"":715,""y"":789,""t"":1601},{""x"":680,""y"":811,""t"":1637},{""x"":674,""y"":831,""t"":1668},{""x"":644,""y"":841,""t"":1710},{""x"":631,""y"":846,""t"":1738},{""x"":646,""y"":866,""t"":1772},{""x"":611,""y"":826,""t"":1805},{""x"":587,""y"":832,""t"":1846},{""x"":575,""y"":835,""t"":1877},{""x"":578,""y"":840,""t"":1906},{""x"":566,""y"":812,""t"":1940},{""x"":533,""y"":802,""t"":1980}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":92,""height"":92,""top"":679,""right"":596,""bottom"":771,""left"":504}]","","",""
"","canvas-keyboard-response","53","127327","0.0-5.0-1.0-2.13","","","","","734","2","","","","","","","","","","","","","","","","","true","triangle","2"
"","canvas-keyboard-response","54","128347","0.0-5.0-1.0-0.14","","","","","null","null","","","","","","","","","recall","[""6"",""2"",""5"",""4"",""5"",""2"",""5"",""6"",""8"",""5"",""2"",""8"",""8"",""2"",""5"",""8"",""8"",""4"",""4"",""6"",""6"",""4"",""4"",""2"",""6"",""8"",""5"",""5"",""2"",""6"",""5"",""4"",""2"",""2"",""6"",""8"",""6"",""5"",""6"",""2"",""4"",""8"",""4"",""8"",""4"",""2"",""8"",""4"",""6"",""5""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","55","130360","0.0-5.0-1.0-1.14","","","","","null","null","","","[""circle"",""star"",""hexagram"",""rect""]","","","","","","","","","","","[{""x"":579,""y"":720,""t"":2},{""x"":619,""y"":689,""t"":36},{""x"":578,""y"":679,""t"":71},{""x"":553,""y"":683,""t"":112},{""x"":522,""y"":698,""t"":140},{""x"":528,""y"":692,""t"":176},{""x"":542,""y"":680,""t"":209},{""x"":519,""y"":692,""t"":247},{""x"":486,""y"":717,""t"":275},{""x"":501,""y"":724,""t"":313},{""x"":498,""y"":716,""t"":343},{""x"":472,""y"":724,""t"":384},{""x"":487,""y"":710,""t"":412},{""x"":497,""y"":685,""t"":447},{""x"":493,""y"":614,""t"":480},{""x"":507,""y"":555,""t"":521},{""x"":529,""y"":490,""t"":545},{""x"":572,""y"":409,""t"":584},{""x"":593,""y"":346,""t"":616},{""x"":580,""y"":320,""t"":655},{""x"":545,""y"":287,""t"":683},{""x"":557,""y"":279,""t"":721},{""x"":649,""y"":288,""t"":752},{""x"":766,""y"":324,""t"":791},{""x"":839,""y"":345,""t"":820},{""x"":913,""y"":388,""t"":855},{""x"":969,""y"":398,""t"":887},{""x"":1044,""y"":488,""t"":928},{""x"":1135,""y"":564,""t"":959},{""x"":1181,""y"":625,""t"":991},{""x"":1209,""y"":677,""t"":1025},{""x"":1228,""y"":721,""t"":1063},{""x"":1234,""y"":740,""t"":1090},{""x"":1224,""y"":755,""t"":1127},{""x"":1213,""y"":762,""t"":1161},{""x"":1207,""y"":773,""t"":1200},{""x"":1190,""y"":759,""t"":1231},{""x"":1169,""y"":774,""t"":1262},{""x"":1142,""y"":790,""t"":1295},{""x"":1069,""y"":763,""t"":1335},{""x"":1009,""y"":737,""t"":1364},{""x"":953,""y"":691,""t"":1400},{""x"":914,""y"":636,""t"":1429},{""x"":933,""y"":601,""t"":1472},{""x"":894,""y"":579,""t"":1500},{""x"":913,""y"":535,""t"":1535},{""x"":881,""y"":506,""t"":1568},{""x"":866,""y"":469,""t"":1607},{""x"":844,""y"":446,""t"":1635},{""x"":883,""y"":474,""t"":1673},{""x"":891,""y"":509,""t"":1703},{""x"":880,""y"":548,""t"":1743},{""x"":837,""y"":598,""t"":1772},{""x"":785,""y"":645,""t"":1808},{""x"":778,""y"":669,""t"":1839},{""x"":747,""y"":698,""t"":1881},{""x"":749,""y"":746,""t"":1912},{""x"":764,""y"":770,""t"":1943},{""x"":763,""y"":782,""t"":1976}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","","",""
"","canvas-keyboard-response","56","133722","0.0-5.0-1.0-2.14","","","","","1856","5","","","","","","","","","","","","","","","","","true","triangle","5"
