success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,response,question_order,load_time,stimulus,raw_gaze,percent_in_roi,average_offset,validation_points,samples_per_sec,task,phase,ans,ISI,webgazer_data,webgazer_targets,size,target,response_answer,correct,webgazer_targets_data
,canvas-keyboard-response,20,122134,0.0-5.0-3.0-1.1,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,21,123281,0.0-5.0-3.0-2.1,,,,,627,9,,,"[""circle"",""star"",""triangle"",""rect"",""diamond"",""hexagram""]",,,,,,,,,,"[{""x"":732,""y"":727,""t"":5},{""x"":746,""y"":694,""t"":38},{""x"":800,""y"":595,""t"":73},{""x"":827,""y"":514,""t"":122},{""x"":845,""y"":522,""t"":147},{""x"":871,""y"":464,""t"":176},{""x"":895,""y"":415,""t"":208},{""x"":891,""y"":373,""t"":250},{""x"":921,""y"":363,""t"":276},{""x"":908,""y"":339,""t"":321},{""x"":904,""y"":321,""t"":349},{""x"":957,""y"":307,""t"":377},{""x"":1050,""y"":254,""t"":423},{""x"":1098,""y"":254,""t"":451},{""x"":1131,""y"":258,""t"":480},{""x"":1143,""y"":250,""t"":536},{""x"":1183,""y"":217,""t"":549},{""x"":1178,""y"":230,""t"":589}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",6,triangle,9,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":746,""bottom"":286.1923788646684,""left"":654},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":446.18802153517004,""bottom"":799.8076211353316,""left"":353.81197846482996}]"
,canvas-keyboard-response,22,124292,0.0-5.0-3.0-0.2,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,23,124406,0.0-5.0-3.0-1.2,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,24,125824,0.0-5.0-3.0-2.2,,,,,899,1,,,"[""hexagram"",""rect"",""star"",""triangle"",""circle"",""diamond""]",,,,,,,,,,"[{""x"":1062,""y"":276,""t"":5},{""x"":1005,""y"":289,""t"":40},{""x"":964,""y"":346,""t"":72},{""x"":910,""y"":395,""t"":106},{""x"":836,""y"":456,""t"":155},{""x"":830,""y"":468,""t"":179},{""x"":757,""y"":491,""t"":208},{""x"":733,""y"":525,""t"":253},{""x"":673,""y"":583,""t"":281},{""x"":589,""y"":632,""t"":310},{""x"":563,""y"":661,""t"":351},{""x"":512,""y"":689,""t"":382},{""x"":486,""y"":702,""t"":412},{""x"":462,""y"":699,""t"":456},{""x"":451,""y"":732,""t"":483},{""x"":489,""y"":729,""t"":514},{""x"":623,""y"":730,""t"":569},{""x"":744,""y"":723,""t"":581},{""x"":798,""y"":752,""t"":622},{""x"":879,""y"":739,""t"":650},{""x"":940,""y"":763,""t"":690},{""x"":1004,""y"":735,""t"":718},{""x"":1020,""y"":763,""t"":761},{""x"":1072,""y"":745,""t"":788},{""x"":1107,""y"":737,""t"":820},{""x"":1036,""y"":738,""t"":857}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",6,diamond,1,TRUE,"[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]"
,canvas-keyboard-response,25,126838,0.0-5.0-3.0-0.3,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,26,126948,0.0-5.0-3.0-1.3,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,27,128048,0.0-5.0-3.0-2.3,,,,,579,6,,,"[""hexagram"",""rect"",""diamond"",""circle"",""triangle"",""star""]",,,,,,,,,,"[{""x"":1038,""y"":688,""t"":4},{""x"":993,""y"":695,""t"":40},{""x"":947,""y"":676,""t"":72},{""x"":921,""y"":671,""t"":116},{""x"":912,""y"":669,""t"":141},{""x"":922,""y"":627,""t"":186},{""x"":870,""y"":636,""t"":213},{""x"":849,""y"":644,""t"":242},{""x"":852,""y"":669,""t"":282},{""x"":856,""y"":691,""t"":308},{""x"":909,""y"":661,""t"":348},{""x"":1033,""y"":567,""t"":378},{""x"":1126,""y"":495,""t"":425},{""x"":1218,""y"":431,""t"":447},{""x"":1211,""y"":437,""t"":480},{""x"":1205,""y"":477,""t"":522},{""x"":1196,""y"":513,""t"":547}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",6,circle,6,TRUE,"[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]"
,canvas-keyboard-response,28,129060,0.0-5.0-3.0-0.4,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,29,129174,0.0-5.0-3.0-1.4,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,30,130270,0.0-5.0-3.0-2.4,,,,,578,4,,,"[""rect"",""diamond"",""triangle"",""hexagram"",""circle"",""star""]",,,,,,,,,,"[{""x"":1147,""y"":520,""t"":5},{""x"":1043,""y"":547,""t"":39},{""x"":1012,""y"":542,""t"":74},{""x"":986,""y"":537,""t"":104},{""x"":925,""y"":551,""t"":140},{""x"":911,""y"":550,""t"":190},{""x"":895,""y"":538,""t"":214},{""x"":834,""y"":557,""t"":241},{""x"":837,""y"":545,""t"":286},{""x"":857,""y"":544,""t"":314},{""x"":889,""y"":490,""t"":344},{""x"":941,""y"":473,""t"":388},{""x"":935,""y"":526,""t"":412},{""x"":921,""y"":571,""t"":452},{""x"":892,""y"":647,""t"":480},{""x"":831,""y"":716,""t"":525},{""x"":805,""y"":783,""t"":553}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",6,star,1,FALSE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":746,""bottom"":286.1923788646684,""left"":654},{""x"":850,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":896.18802153517,""bottom"":540,""left"":803.81197846483},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]"
,html-keyboard-response,31,131284,0.0-5.0-3.0-3.4-0.4-0.4,,,,,null,null,,,<div id="errorinfo">Error</div>,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,32,132309,0.0-5.0-3.0-0.5,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,33,132420,0.0-5.0-3.0-1.5,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,34,133793,0.0-5.0-3.0-2.5,,,,,840,9,,,"[""triangle"",""rect"",""hexagram"",""star"",""circle"",""diamond""]",,,,,,,,,,"[{""x"":825,""y"":756,""t"":5},{""x"":838,""y"":711,""t"":46},{""x"":828,""y"":663,""t"":77},{""x"":818,""y"":605,""t"":108},{""x"":819,""y"":575,""t"":140},{""x"":810,""y"":577,""t"":175},{""x"":806,""y"":592,""t"":224},{""x"":798,""y"":584,""t"":243},{""x"":816,""y"":575,""t"":275},{""x"":817,""y"":539,""t"":320},{""x"":809,""y"":524,""t"":349},{""x"":805,""y"":507,""t"":378},{""x"":765,""y"":509,""t"":414},{""x"":741,""y"":536,""t"":443},{""x"":767,""y"":518,""t"":496},{""x"":792,""y"":504,""t"":514},{""x"":835,""y"":497,""t"":560},{""x"":867,""y"":476,""t"":589},{""x"":912,""y"":427,""t"":616},{""x"":967,""y"":408,""t"":658},{""x"":1029,""y"":409,""t"":685},{""x"":1022,""y"":421,""t"":728},{""x"":1045,""y"":440,""t"":757},{""x"":1037,""y"":457,""t"":786}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",6,hexagram,9,TRUE,"[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":746.18802153517,""bottom"":280.1923788646684,""left"":653.81197846483},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]"
,canvas-keyboard-response,35,134806,0.0-5.0-3.0-0.6,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,36,134917,0.0-5.0-3.0-1.6,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,37,136744,0.0-5.0-3.0-2.6,,,,,1298,3,,,"[""diamond"",""rect"",""star"",""triangle"",""hexagram"",""circle""]",,,,,,,,,,"[{""x"":1002,""y"":482,""t"":4},{""x"":944,""y"":525,""t"":39},{""x"":893,""y"":546,""t"":81},{""x"":916,""y"":516,""t"":110},{""x"":880,""y"":528,""t"":140},{""x"":866,""y"":529,""t"":177},{""x"":855,""y"":529,""t"":205},{""x"":824,""y"":544,""t"":258},{""x"":816,""y"":535,""t"":274},{""x"":811,""y"":543,""t"":314},{""x"":808,""y"":552,""t"":344},{""x"":770,""y"":595,""t"":384},{""x"":708,""y"":635,""t"":412},{""x"":704,""y"":625,""t"":448},{""x"":719,""y"":661,""t"":479},{""x"":755,""y"":684,""t"":530},{""x"":786,""y"":702,""t"":548},{""x"":757,""y"":765,""t"":590},{""x"":807,""y"":761,""t"":619},{""x"":816,""y"":735,""t"":650},{""x"":788,""y"":733,""t"":689},{""x"":731,""y"":745,""t"":715},{""x"":755,""y"":716,""t"":753},{""x"":727,""y"":737,""t"":807},{""x"":704,""y"":754,""t"":820},{""x"":772,""y"":775,""t"":866},{""x"":799,""y"":759,""t"":895},{""x"":841,""y"":775,""t"":923},{""x"":857,""y"":829,""t"":968},{""x"":904,""y"":843,""t"":996},{""x"":979,""y"":826,""t"":1023},{""x"":1055,""y"":812,""t"":1067},{""x"":1112,""y"":810,""t"":1092},{""x"":1148,""y"":807,""t"":1138},{""x"":1183,""y"":820,""t"":1167},{""x"":1212,""y"":816,""t"":1194},{""x"":1263,""y"":792,""t"":1238},{""x"":1267,""y"":776,""t"":1262}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",6,hexagram,3,TRUE,"[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":700,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":746.18802153517,""bottom"":799.8076211353316,""left"":653.81197846483},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
,canvas-keyboard-response,38,137764,0.0-5.0-3.0-0.7,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,39,137878,0.0-5.0-3.0-1.7,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,40,139336,0.0-5.0-3.0-2.7,,,,,929,3,,,"[""hexagram"",""rect"",""diamond"",""triangle"",""circle"",""star""]",,,,,,,,,,"[{""x"":1179,""y"":720,""t"":4},{""x"":1124,""y"":735,""t"":38},{""x"":1103,""y"":687,""t"":81},{""x"":1078,""y"":683,""t"":110},{""x"":1033,""y"":692,""t"":140},{""x"":989,""y"":674,""t"":181},{""x"":929,""y"":684,""t"":210},{""x"":859,""y"":718,""t"":241},{""x"":854,""y"":733,""t"":282},{""x"":853,""y"":715,""t"":310},{""x"":893,""y"":661,""t"":352},{""x"":909,""y"":648,""t"":378},{""x"":939,""y"":655,""t"":416},{""x"":1002,""y"":602,""t"":447},{""x"":1065,""y"":617,""t"":491},{""x"":1085,""y"":619,""t"":519},{""x"":1122,""y"":634,""t"":549},{""x"":1098,""y"":626,""t"":588},{""x"":1103,""y"":664,""t"":616},{""x"":1107,""y"":748,""t"":655},{""x"":1138,""y"":751,""t"":684},{""x"":1178,""y"":758,""t"":720},{""x"":1159,""y"":781,""t"":752},{""x"":1112,""y"":784,""t"":802},{""x"":1127,""y"":790,""t"":820},{""x"":1105,""y"":778,""t"":866},{""x"":1085,""y"":766,""t"":892}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",6,circle,3,TRUE,"[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]"
,canvas-keyboard-response,41,140373,0.0-5.0-3.0-0.8,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,42,140486,0.0-5.0-3.0-1.8,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
