name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data,motion,topo,mchange,tchange
csq,23,女,,,,,,,,,,,,,
,,,338.0,6,6.0,"[""blue"",""red""]",red,True,"[{""x"":674,""y"":558,""t"":4},{""x"":710,""y"":539,""t"":40},{""x"":743,""y"":524,""t"":70},{""x"":745,""y"":556,""t"":108},{""x"":796,""y"":575,""t"":139},{""x"":825,""y"":542,""t"":189},{""x"":818,""y"":547,""t"":208},{""x"":823,""y"":585,""t"":253},{""x"":805,""y"":645,""t"":280},{""x"":753,""y"":670,""t"":310},{""x"":692,""y"":689,""t"":354},{""x"":652,""y"":659,""t"":377},{""x"":642,""y"":664,""t"":424},{""x"":633,""y"":661,""t"":449},{""x"":585,""y"":649,""t"":480}], [{""x"":564,""y"":649,""t"":3},{""x"":551,""y"":637,""t"":38},{""x"":543,""y"":614,""t"":82},{""x"":555,""y"":633,""t"":108},{""x"":558,""y"":645,""t"":140},{""x"":578,""y"":651,""t"":183},{""x"":581,""y"":647,""t"":210},{""x"":582,""y"":620,""t"":242},{""x"":604,""y"":614,""t"":282},{""x"":610,""y"":632,""t"":310},{""x"":621,""y"":660,""t"":354},{""x"":758,""y"":672,""t"":377},{""x"":891,""y"":658,""t"":418},{""x"":1016,""y"":643,""t"":446}], [{""x"":1128,""y"":619,""t"":-15},{""x"":1197,""y"":581,""t"":3},{""x"":1251,""y"":570,""t"":38},{""x"":1299,""y"":582,""t"":77},{""x"":1335,""y"":581,""t"":106},{""x"":1382,""y"":610,""t"":147},{""x"":1418,""y"":604,""t"":174},{""x"":1369,""y"":596,""t"":214},{""x"":1215,""y"":599,""t"":242},{""x"":1051,""y"":618,""t"":283},{""x"":921,""y"":608,""t"":310},{""x"":808,""y"":602,""t"":351},{""x"":703,""y"":620,""t"":378},{""x"":621,""y"":606,""t"":421},{""x"":556,""y"":587,""t"":449},{""x"":509,""y"":560,""t"":480}], [{""x"":462,""y"":544,""t"":3},{""x"":447,""y"":518,""t"":37},{""x"":424,""y"":530,""t"":71},{""x"":426,""y"":528,""t"":112},{""x"":421,""y"":529,""t"":139},{""x"":434,""y"":560,""t"":179},{""x"":453,""y"":550,""t"":208},{""x"":478,""y"":573,""t"":247},{""x"":501,""y"":593,""t"":275},{""x"":502,""y"":576,""t"":311},{""x"":524,""y"":590,""t"":343},{""x"":532,""y"":608,""t"":386},{""x"":600,""y"":633,""t"":411},{""x"":741,""y"":636,""t"":457},{""x"":889,""y"":653,""t"":484}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,zoom,
,,,378.0,4,4.0,"[""green"",""blue""]",green_1,True,"[{""x"":874,""y"":636,""t"":4},{""x"":822,""y"":613,""t"":39},{""x"":820,""y"":610,""t"":75},{""x"":840,""y"":615,""t"":104},{""x"":814,""y"":615,""t"":157},{""x"":799,""y"":603,""t"":175},{""x"":778,""y"":587,""t"":216},{""x"":759,""y"":602,""t"":243},{""x"":758,""y"":609,""t"":285},{""x"":761,""y"":590,""t"":309},{""x"":715,""y"":570,""t"":354},{""x"":676,""y"":564,""t"":378},{""x"":643,""y"":571,""t"":411},{""x"":621,""y"":559,""t"":461},{""x"":597,""y"":546,""t"":483}], [{""x"":584,""y"":587,""t"":3},{""x"":566,""y"":608,""t"":39},{""x"":570,""y"":618,""t"":80},{""x"":574,""y"":613,""t"":107},{""x"":565,""y"":602,""t"":140},{""x"":561,""y"":602,""t"":184},{""x"":563,""y"":627,""t"":211},{""x"":561,""y"":650,""t"":241},{""x"":563,""y"":684,""t"":283},{""x"":568,""y"":636,""t"":309},{""x"":561,""y"":630,""t"":352},{""x"":570,""y"":635,""t"":379},{""x"":676,""y"":621,""t"":424},{""x"":836,""y"":623,""t"":448},{""x"":949,""y"":616,""t"":479}], [{""x"":1055,""y"":616,""t"":3},{""x"":1116,""y"":577,""t"":42},{""x"":1182,""y"":564,""t"":71},{""x"":1239,""y"":571,""t"":115},{""x"":1272,""y"":555,""t"":143},{""x"":1290,""y"":545,""t"":174},{""x"":1284,""y"":558,""t"":218},{""x"":1194,""y"":562,""t"":242},{""x"":1102,""y"":558,""t"":285},{""x"":990,""y"":574,""t"":311},{""x"":931,""y"":585,""t"":354},{""x"":881,""y"":594,""t"":382},{""x"":840,""y"":619,""t"":413},{""x"":800,""y"":576,""t"":451},{""x"":764,""y"":559,""t"":480}], [{""x"":704,""y"":573,""t"":3},{""x"":654,""y"":554,""t"":38},{""x"":596,""y"":574,""t"":78},{""x"":543,""y"":560,""t"":105},{""x"":522,""y"":572,""t"":146},{""x"":516,""y"":585,""t"":174},{""x"":491,""y"":588,""t"":213},{""x"":493,""y"":584,""t"":242},{""x"":494,""y"":593,""t"":282},{""x"":498,""y"":597,""t"":307},{""x"":489,""y"":612,""t"":346},{""x"":484,""y"":624,""t"":375},{""x"":517,""y"":628,""t"":428},{""x"":614,""y"":589,""t"":451},{""x"":698,""y"":555,""t"":478}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,zoom,single
邵会会,27,女,,,,,,,,,,,,,
,,,527.0,4,4.0,"[""blue"",""red""]",blue,True,"[{""x"":819,""y"":699,""t"":3},{""x"":866,""y"":718,""t"":37},{""x"":887,""y"":683,""t"":73},{""x"":887,""y"":668,""t"":106},{""x"":888,""y"":646,""t"":139},{""x"":911,""y"":667,""t"":173},{""x"":898,""y"":677,""t"":208},{""x"":902,""y"":696,""t"":242},{""x"":910,""y"":720,""t"":276},{""x"":889,""y"":705,""t"":310},{""x"":887,""y"":710,""t"":342},{""x"":904,""y"":719,""t"":379},{""x"":919,""y"":742,""t"":411},{""x"":901,""y"":700,""t"":445},{""x"":897,""y"":682,""t"":480}], [{""x"":894,""y"":667,""t"":1},{""x"":910,""y"":691,""t"":37},{""x"":905,""y"":689,""t"":72},{""x"":920,""y"":706,""t"":106},{""x"":921,""y"":728,""t"":140},{""x"":927,""y"":738,""t"":174},{""x"":933,""y"":747,""t"":206},{""x"":919,""y"":737,""t"":242},{""x"":899,""y"":716,""t"":276},{""x"":900,""y"":721,""t"":309},{""x"":899,""y"":726,""t"":344},{""x"":915,""y"":730,""t"":378},{""x"":904,""y"":705,""t"":411},{""x"":914,""y"":703,""t"":446},{""x"":903,""y"":699,""t"":481}], [{""x"":888,""y"":700,""t"":3},{""x"":881,""y"":677,""t"":38},{""x"":882,""y"":711,""t"":72},{""x"":897,""y"":738,""t"":106},{""x"":899,""y"":712,""t"":140},{""x"":897,""y"":729,""t"":174},{""x"":895,""y"":705,""t"":208},{""x"":865,""y"":711,""t"":241},{""x"":876,""y"":727,""t"":276},{""x"":873,""y"":725,""t"":310},{""x"":884,""y"":715,""t"":343},{""x"":893,""y"":719,""t"":377},{""x"":928,""y"":739,""t"":411},{""x"":910,""y"":752,""t"":445},{""x"":924,""y"":774,""t"":481}], [{""x"":903,""y"":775,""t"":3},{""x"":896,""y"":771,""t"":38},{""x"":882,""y"":743,""t"":72},{""x"":888,""y"":747,""t"":106},{""x"":882,""y"":720,""t"":140},{""x"":886,""y"":727,""t"":174},{""x"":862,""y"":702,""t"":208},{""x"":860,""y"":717,""t"":242},{""x"":879,""y"":713,""t"":276},{""x"":862,""y"":709,""t"":311},{""x"":881,""y"":745,""t"":344},{""x"":857,""y"":731,""t"":378},{""x"":875,""y"":753,""t"":412},{""x"":885,""y"":780,""t"":446},{""x"":910,""y"":790,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,trans,
,,,432.0,4,4.0,"[""green"",""red""]",green_1,True,"[{""x"":912,""y"":793,""t"":3},{""x"":926,""y"":799,""t"":37},{""x"":933,""y"":816,""t"":72},{""x"":937,""y"":831,""t"":104},{""x"":931,""y"":845,""t"":139},{""x"":940,""y"":858,""t"":173},{""x"":941,""y"":859,""t"":208},{""x"":924,""y"":854,""t"":243},{""x"":918,""y"":855,""t"":276},{""x"":913,""y"":850,""t"":310},{""x"":924,""y"":841,""t"":345},{""x"":939,""y"":833,""t"":377},{""x"":927,""y"":850,""t"":412},{""x"":904,""y"":836,""t"":446},{""x"":894,""y"":819,""t"":480}], [{""x"":896,""y"":833,""t"":1},{""x"":881,""y"":809,""t"":38},{""x"":889,""y"":841,""t"":72},{""x"":885,""y"":874,""t"":106},{""x"":892,""y"":901,""t"":140},{""x"":882,""y"":919,""t"":173},{""x"":864,""y"":914,""t"":208},{""x"":840,""y"":911,""t"":242},{""x"":812,""y"":904,""t"":276},{""x"":806,""y"":890,""t"":310},{""x"":798,""y"":893,""t"":343},{""x"":759,""y"":879,""t"":378},{""x"":739,""y"":809,""t"":412},{""x"":734,""y"":756,""t"":446},{""x"":728,""y"":704,""t"":480}], [{""x"":727,""y"":679,""t"":3},{""x"":728,""y"":679,""t"":37},{""x"":715,""y"":643,""t"":72},{""x"":699,""y"":605,""t"":106},{""x"":688,""y"":638,""t"":140},{""x"":699,""y"":678,""t"":174},{""x"":697,""y"":673,""t"":217},{""x"":692,""y"":645,""t"":246},{""x"":671,""y"":628,""t"":275},{""x"":679,""y"":612,""t"":310},{""x"":670,""y"":647,""t"":344},{""x"":683,""y"":669,""t"":377},{""x"":712,""y"":711,""t"":413},{""x"":764,""y"":725,""t"":446},{""x"":781,""y"":750,""t"":480}], [{""x"":813,""y"":782,""t"":3},{""x"":844,""y"":843,""t"":38},{""x"":887,""y"":871,""t"":71},{""x"":921,""y"":917,""t"":106},{""x"":957,""y"":921,""t"":140},{""x"":970,""y"":920,""t"":174},{""x"":947,""y"":897,""t"":208},{""x"":949,""y"":881,""t"":242},{""x"":936,""y"":837,""t"":276},{""x"":930,""y"":805,""t"":309},{""x"":938,""y"":803,""t"":345},{""x"":953,""y"":788,""t"":377},{""x"":957,""y"":789,""t"":412},{""x"":949,""y"":789,""t"":447},{""x"":934,""y"":777,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,zoom,single
,,,645.0,6,6.0,"[""red"",""green""]",green,True,"[{""x"":934,""y"":782,""t"":3},{""x"":920,""y"":776,""t"":38},{""x"":925,""y"":762,""t"":72},{""x"":911,""y"":738,""t"":106},{""x"":889,""y"":728,""t"":139},{""x"":885,""y"":711,""t"":173},{""x"":871,""y"":686,""t"":209},{""x"":860,""y"":691,""t"":242},{""x"":871,""y"":721,""t"":276},{""x"":861,""y"":720,""t"":310},{""x"":874,""y"":738,""t"":344},{""x"":885,""y"":727,""t"":378},{""x"":894,""y"":718,""t"":410},{""x"":894,""y"":705,""t"":445},{""x"":908,""y"":688,""t"":480}], [{""x"":920,""y"":675,""t"":1},{""x"":926,""y"":679,""t"":38},{""x"":914,""y"":731,""t"":73},{""x"":898,""y"":743,""t"":107},{""x"":917,""y"":765,""t"":141},{""x"":910,""y"":770,""t"":174},{""x"":922,""y"":765,""t"":208},{""x"":908,""y"":726,""t"":241},{""x"":906,""y"":708,""t"":275},{""x"":920,""y"":716,""t"":310},{""x"":910,""y"":723,""t"":345},{""x"":884,""y"":741,""t"":379},{""x"":869,""y"":756,""t"":412},{""x"":880,""y"":790,""t"":447},{""x"":868,""y"":805,""t"":480}], [{""x"":873,""y"":827,""t"":3},{""x"":872,""y"":819,""t"":37},{""x"":878,""y"":781,""t"":72},{""x"":865,""y"":738,""t"":106},{""x"":864,""y"":728,""t"":140},{""x"":865,""y"":702,""t"":173},{""x"":878,""y"":702,""t"":207},{""x"":897,""y"":714,""t"":242},{""x"":879,""y"":725,""t"":276},{""x"":867,""y"":695,""t"":310},{""x"":883,""y"":706,""t"":343},{""x"":882,""y"":669,""t"":378},{""x"":875,""y"":648,""t"":412},{""x"":873,""y"":648,""t"":446},{""x"":871,""y"":642,""t"":480}], [{""x"":864,""y"":643,""t"":3},{""x"":877,""y"":638,""t"":38},{""x"":874,""y"":628,""t"":71},{""x"":871,""y"":626,""t"":107},{""x"":867,""y"":634,""t"":140},{""x"":865,""y"":648,""t"":174},{""x"":873,""y"":654,""t"":208},{""x"":888,""y"":664,""t"":242},{""x"":899,""y"":658,""t"":276},{""x"":900,""y"":646,""t"":310},{""x"":903,""y"":643,""t"":344},{""x"":907,""y"":638,""t"":378},{""x"":898,""y"":630,""t"":412},{""x"":908,""y"":668,""t"":446},{""x"":897,""y"":664,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,zoom,
,,,563.0,4,4.0,"[""blue"",""red""]",blue_2,True,"[{""x"":891,""y"":652,""t"":3},{""x"":881,""y"":640,""t"":38},{""x"":868,""y"":615,""t"":72},{""x"":878,""y"":606,""t"":106},{""x"":885,""y"":600,""t"":140},{""x"":879,""y"":618,""t"":174},{""x"":882,""y"":604,""t"":208},{""x"":888,""y"":624,""t"":241},{""x"":887,""y"":631,""t"":277},{""x"":878,""y"":606,""t"":310},{""x"":861,""y"":617,""t"":345},{""x"":872,""y"":621,""t"":378},{""x"":866,""y"":639,""t"":413},{""x"":857,""y"":636,""t"":445},{""x"":868,""y"":659,""t"":481}], [{""x"":867,""y"":673,""t"":3},{""x"":861,""y"":685,""t"":37},{""x"":863,""y"":689,""t"":72},{""x"":871,""y"":687,""t"":105},{""x"":830,""y"":673,""t"":141},{""x"":792,""y"":663,""t"":173},{""x"":759,""y"":656,""t"":208},{""x"":712,""y"":647,""t"":242},{""x"":721,""y"":651,""t"":276},{""x"":723,""y"":659,""t"":310},{""x"":714,""y"":648,""t"":344},{""x"":683,""y"":643,""t"":378},{""x"":668,""y"":654,""t"":412},{""x"":668,""y"":670,""t"":446},{""x"":669,""y"":661,""t"":480}], [{""x"":684,""y"":651,""t"":3},{""x"":695,""y"":656,""t"":37},{""x"":694,""y"":646,""t"":71},{""x"":703,""y"":640,""t"":105},{""x"":721,""y"":638,""t"":140},{""x"":750,""y"":654,""t"":174},{""x"":756,""y"":655,""t"":208},{""x"":751,""y"":638,""t"":241},{""x"":752,""y"":644,""t"":276},{""x"":750,""y"":702,""t"":310},{""x"":740,""y"":727,""t"":344},{""x"":742,""y"":730,""t"":377},{""x"":725,""y"":714,""t"":412},{""x"":712,""y"":712,""t"":447},{""x"":706,""y"":706,""t"":481}], [{""x"":706,""y"":685,""t"":3},{""x"":706,""y"":680,""t"":39},{""x"":695,""y"":689,""t"":72},{""x"":684,""y"":672,""t"":105},{""x"":675,""y"":658,""t"":139},{""x"":671,""y"":651,""t"":175},{""x"":658,""y"":630,""t"":209},{""x"":663,""y"":637,""t"":242},{""x"":680,""y"":641,""t"":276},{""x"":696,""y"":665,""t"":309},{""x"":702,""y"":651,""t"":343},{""x"":707,""y"":654,""t"":379},{""x"":710,""y"":644,""t"":412},{""x"":708,""y"":645,""t"":446},{""x"":729,""y"":633,""t"":481}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,zoom,double
,,,561.0,6,6.0,"[""blue"",""green""]",green_2,True,"[{""x"":790,""y"":634,""t"":3},{""x"":827,""y"":643,""t"":38},{""x"":846,""y"":647,""t"":72},{""x"":867,""y"":668,""t"":105},{""x"":904,""y"":690,""t"":140},{""x"":914,""y"":672,""t"":173},{""x"":931,""y"":677,""t"":207},{""x"":937,""y"":673,""t"":242},{""x"":930,""y"":687,""t"":277},{""x"":941,""y"":709,""t"":310},{""x"":938,""y"":702,""t"":344},{""x"":946,""y"":701,""t"":378},{""x"":948,""y"":695,""t"":412},{""x"":951,""y"":696,""t"":446},{""x"":937,""y"":681,""t"":479}], [{""x"":950,""y"":650,""t"":3},{""x"":948,""y"":645,""t"":38},{""x"":920,""y"":652,""t"":71},{""x"":912,""y"":650,""t"":105},{""x"":910,""y"":640,""t"":139},{""x"":894,""y"":648,""t"":173},{""x"":904,""y"":648,""t"":207},{""x"":923,""y"":642,""t"":242},{""x"":908,""y"":636,""t"":275},{""x"":896,""y"":650,""t"":310},{""x"":904,""y"":639,""t"":344},{""x"":903,""y"":632,""t"":377},{""x"":892,""y"":634,""t"":413},{""x"":904,""y"":631,""t"":445},{""x"":887,""y"":637,""t"":480}], [{""x"":894,""y"":642,""t"":3},{""x"":888,""y"":650,""t"":37},{""x"":902,""y"":649,""t"":71},{""x"":888,""y"":652,""t"":107},{""x"":898,""y"":681,""t"":140},{""x"":917,""y"":692,""t"":173},{""x"":903,""y"":684,""t"":207},{""x"":891,""y"":662,""t"":242},{""x"":897,""y"":666,""t"":276},{""x"":881,""y"":657,""t"":310},{""x"":890,""y"":695,""t"":343},{""x"":879,""y"":684,""t"":378},{""x"":888,""y"":692,""t"":412},{""x"":886,""y"":685,""t"":447},{""x"":902,""y"":697,""t"":480}], [{""x"":886,""y"":684,""t"":3},{""x"":894,""y"":711,""t"":38},{""x"":908,""y"":706,""t"":72},{""x"":905,""y"":691,""t"":106},{""x"":888,""y"":683,""t"":140},{""x"":883,""y"":665,""t"":174},{""x"":890,""y"":654,""t"":207},{""x"":862,""y"":639,""t"":241},{""x"":839,""y"":627,""t"":274},{""x"":852,""y"":632,""t"":310},{""x"":865,""y"":618,""t"":344},{""x"":849,""y"":631,""t"":377},{""x"":860,""y"":625,""t"":412},{""x"":870,""y"":639,""t"":445},{""x"":879,""y"":657,""t"":479}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,zoom,double
,,,584.0,6,6.0,"[""red"",""green""]",green,True,"[{""x"":883,""y"":648,""t"":3},{""x"":900,""y"":656,""t"":38},{""x"":923,""y"":691,""t"":71},{""x"":925,""y"":702,""t"":105},{""x"":918,""y"":705,""t"":140},{""x"":921,""y"":702,""t"":174},{""x"":940,""y"":739,""t"":208},{""x"":942,""y"":741,""t"":242},{""x"":938,""y"":739,""t"":276},{""x"":934,""y"":741,""t"":310},{""x"":905,""y"":710,""t"":344},{""x"":912,""y"":698,""t"":379},{""x"":923,""y"":703,""t"":412},{""x"":921,""y"":691,""t"":446},{""x"":904,""y"":706,""t"":480}], [{""x"":887,""y"":694,""t"":3},{""x"":909,""y"":683,""t"":38},{""x"":907,""y"":690,""t"":72},{""x"":894,""y"":684,""t"":107},{""x"":895,""y"":680,""t"":140},{""x"":901,""y"":691,""t"":174},{""x"":899,""y"":696,""t"":208},{""x"":895,""y"":699,""t"":242},{""x"":898,""y"":689,""t"":284},{""x"":903,""y"":668,""t"":309},{""x"":902,""y"":659,""t"":345},{""x"":916,""y"":667,""t"":379},{""x"":922,""y"":663,""t"":413},{""x"":905,""y"":642,""t"":446},{""x"":898,""y"":648,""t"":479}], [{""x"":899,""y"":633,""t"":3},{""x"":897,""y"":639,""t"":38},{""x"":901,""y"":660,""t"":72},{""x"":891,""y"":642,""t"":106},{""x"":891,""y"":636,""t"":140},{""x"":899,""y"":632,""t"":175},{""x"":884,""y"":633,""t"":223},{""x"":864,""y"":619,""t"":242},{""x"":847,""y"":623,""t"":277},{""x"":831,""y"":611,""t"":310},{""x"":845,""y"":633,""t"":344},{""x"":825,""y"":651,""t"":379},{""x"":824,""y"":691,""t"":412},{""x"":828,""y"":672,""t"":446},{""x"":857,""y"":659,""t"":480}], [{""x"":881,""y"":665,""t"":3},{""x"":891,""y"":671,""t"":38},{""x"":886,""y"":682,""t"":72},{""x"":881,""y"":662,""t"":106},{""x"":891,""y"":668,""t"":140},{""x"":913,""y"":701,""t"":174},{""x"":890,""y"":677,""t"":208},{""x"":889,""y"":670,""t"":243},{""x"":881,""y"":654,""t"":276},{""x"":888,""y"":641,""t"":311},{""x"":883,""y"":682,""t"":344},{""x"":888,""y"":691,""t"":378},{""x"":930,""y"":674,""t"":412},{""x"":970,""y"":662,""t"":445},{""x"":1030,""y"":664,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,trans,
,,,556.0,6,6.0,"[""red"",""blue""]",blue_1,True,"[{""x"":1009,""y"":629,""t"":3},{""x"":997,""y"":629,""t"":38},{""x"":979,""y"":631,""t"":72},{""x"":969,""y"":633,""t"":104},{""x"":977,""y"":647,""t"":140},{""x"":968,""y"":645,""t"":173},{""x"":953,""y"":662,""t"":208},{""x"":932,""y"":643,""t"":241},{""x"":937,""y"":654,""t"":276},{""x"":943,""y"":667,""t"":309},{""x"":949,""y"":677,""t"":344},{""x"":963,""y"":709,""t"":379},{""x"":969,""y"":687,""t"":412},{""x"":951,""y"":695,""t"":446},{""x"":941,""y"":675,""t"":480}], [{""x"":954,""y"":697,""t"":1},{""x"":947,""y"":675,""t"":38},{""x"":940,""y"":683,""t"":71},{""x"":933,""y"":673,""t"":106},{""x"":933,""y"":673,""t"":140},{""x"":931,""y"":662,""t"":173},{""x"":920,""y"":656,""t"":208},{""x"":942,""y"":658,""t"":241},{""x"":965,""y"":656,""t"":275},{""x"":970,""y"":656,""t"":310},{""x"":968,""y"":655,""t"":344},{""x"":961,""y"":660,""t"":378},{""x"":956,""y"":661,""t"":412},{""x"":948,""y"":658,""t"":446},{""x"":935,""y"":647,""t"":480}], [{""x"":936,""y"":650,""t"":3},{""x"":928,""y"":663,""t"":39},{""x"":939,""y"":673,""t"":72},{""x"":938,""y"":663,""t"":107},{""x"":941,""y"":664,""t"":140},{""x"":944,""y"":655,""t"":174},{""x"":957,""y"":646,""t"":208},{""x"":934,""y"":628,""t"":242},{""x"":929,""y"":659,""t"":277},{""x"":926,""y"":648,""t"":310},{""x"":943,""y"":696,""t"":343},{""x"":944,""y"":734,""t"":378},{""x"":945,""y"":711,""t"":412},{""x"":947,""y"":719,""t"":446},{""x"":951,""y"":729,""t"":481}], [{""x"":950,""y"":733,""t"":3},{""x"":950,""y"":718,""t"":38},{""x"":948,""y"":718,""t"":71},{""x"":951,""y"":695,""t"":106},{""x"":940,""y"":681,""t"":140},{""x"":941,""y"":673,""t"":175},{""x"":929,""y"":659,""t"":208},{""x"":921,""y"":659,""t"":241},{""x"":935,""y"":692,""t"":276},{""x"":939,""y"":693,""t"":311},{""x"":941,""y"":684,""t"":344},{""x"":954,""y"":673,""t"":378},{""x"":970,""y"":658,""t"":411},{""x"":982,""y"":676,""t"":446},{""x"":984,""y"":695,""t"":479}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,trans,single
,,,404.0,4,4.0,"[""red"",""blue""]",red,True,"[{""x"":987,""y"":689,""t"":3},{""x"":995,""y"":669,""t"":38},{""x"":1002,""y"":672,""t"":73},{""x"":984,""y"":662,""t"":106},{""x"":979,""y"":665,""t"":139},{""x"":963,""y"":651,""t"":173},{""x"":946,""y"":645,""t"":207},{""x"":962,""y"":669,""t"":242},{""x"":977,""y"":689,""t"":274},{""x"":971,""y"":687,""t"":309},{""x"":978,""y"":677,""t"":343},{""x"":979,""y"":649,""t"":377},{""x"":961,""y"":641,""t"":412},{""x"":959,""y"":651,""t"":446},{""x"":957,""y"":674,""t"":479}], [{""x"":954,""y"":687,""t"":3},{""x"":946,""y"":675,""t"":38},{""x"":933,""y"":662,""t"":73},{""x"":926,""y"":658,""t"":106},{""x"":937,""y"":657,""t"":139},{""x"":947,""y"":657,""t"":171},{""x"":933,""y"":648,""t"":207},{""x"":906,""y"":659,""t"":241},{""x"":912,""y"":833,""t"":276},{""x"":916,""y"":963,""t"":310},{""x"":939,""y"":1053,""t"":344},{""x"":941,""y"":1065,""t"":378},{""x"":918,""y"":1055,""t"":412},{""x"":929,""y"":1089,""t"":446},{""x"":910,""y"":1030,""t"":479}], [{""x"":898,""y"":956,""t"":3},{""x"":893,""y"":881,""t"":37},{""x"":890,""y"":839,""t"":72},{""x"":886,""y"":792,""t"":106},{""x"":889,""y"":751,""t"":140},{""x"":907,""y"":713,""t"":173},{""x"":908,""y"":673,""t"":209},{""x"":909,""y"":684,""t"":242},{""x"":899,""y"":665,""t"":276},{""x"":896,""y"":644,""t"":310},{""x"":905,""y"":623,""t"":344},{""x"":905,""y"":627,""t"":378},{""x"":895,""y"":615,""t"":412},{""x"":909,""y"":623,""t"":446},{""x"":893,""y"":638,""t"":479}], [{""x"":881,""y"":670,""t"":3},{""x"":877,""y"":666,""t"":38},{""x"":882,""y"":697,""t"":73},{""x"":886,""y"":662,""t"":106},{""x"":883,""y"":657,""t"":140},{""x"":880,""y"":624,""t"":174},{""x"":880,""y"":595,""t"":208},{""x"":869,""y"":573,""t"":242},{""x"":889,""y"":565,""t"":275},{""x"":896,""y"":589,""t"":309},{""x"":890,""y"":608,""t"":344},{""x"":896,""y"":619,""t"":377},{""x"":901,""y"":665,""t"":412},{""x"":901,""y"":673,""t"":446},{""x"":891,""y"":685,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,zoom,
