"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","10","46553","0.0-5.0-1.0-0.0","","","","","null","null","","","","","","","","","recall","[""9"",""6"",""4"",""1"",""4"",""9"",""9"",""4"",""7"",""7"",""7"",""6"",""3"",""9"",""7"",""9"",""9"",""1"",""4"",""3"",""6"",""7"",""3"",""1"",""1"",""4"",""6"",""1"",""6"",""1"",""3"",""3"",""6"",""7"",""4"",""3""]","500","color","6","","","","","",""
"","canvas-keyboard-response","11","48567","0.0-5.0-1.0-1.0","","","","","null","null","","","[""blue"",""purple"",""yellow"",""red"",""cyan"",""green""]","","","","","","","","","","","[{""x"":1068,""y"":782,""t"":1},{""x"":1123,""y"":762,""t"":35},{""x"":1176,""y"":747,""t"":71},{""x"":1186,""y"":749,""t"":103},{""x"":1154,""y"":741,""t"":137},{""x"":1115,""y"":742,""t"":171},{""x"":1083,""y"":740,""t"":208},{""x"":1089,""y"":681,""t"":239},{""x"":1090,""y"":632,""t"":273},{""x"":1072,""y"":604,""t"":324},{""x"":1002,""y"":568,""t"":343},{""x"":914,""y"":558,""t"":386},{""x"":861,""y"":541,""t"":411},{""x"":817,""y"":516,""t"":450},{""x"":786,""y"":518,""t"":477},{""x"":756,""y"":522,""t"":516},{""x"":730,""y"":549,""t"":545},{""x"":730,""y"":573,""t"":594},{""x"":829,""y"":571,""t"":615},{""x"":912,""y"":583,""t"":659},{""x"":974,""y"":558,""t"":681},{""x"":1032,""y"":528,""t"":723},{""x"":1076,""y"":506,""t"":749},{""x"":1108,""y"":475,""t"":785},{""x"":1147,""y"":497,""t"":819},{""x"":1174,""y"":512,""t"":865},{""x"":1204,""y"":534,""t"":885},{""x"":1236,""y"":518,""t"":929},{""x"":1246,""y"":478,""t"":955},{""x"":1267,""y"":466,""t"":992},{""x"":1276,""y"":450,""t"":1021},{""x"":1296,""y"":435,""t"":1058},{""x"":1330,""y"":459,""t"":1103},{""x"":1348,""y"":511,""t"":1123},{""x"":1331,""y"":495,""t"":1166},{""x"":1341,""y"":539,""t"":1192},{""x"":1338,""y"":565,""t"":1230},{""x"":1339,""y"":600,""t"":1260},{""x"":1269,""y"":647,""t"":1307},{""x"":1195,""y"":681,""t"":1326},{""x"":1082,""y"":731,""t"":1371},{""x"":987,""y"":771,""t"":1394},{""x"":916,""y"":801,""t"":1430},{""x"":851,""y"":810,""t"":1477},{""x"":761,""y"":806,""t"":1499},{""x"":684,""y"":796,""t"":1539},{""x"":661,""y"":800,""t"":1566},{""x"":625,""y"":799,""t"":1602},{""x"":621,""y"":794,""t"":1635},{""x"":606,""y"":814,""t"":1682},{""x"":615,""y"":805,""t"":1700},{""x"":581,""y"":801,""t"":1744},{""x"":603,""y"":808,""t"":1771},{""x"":617,""y"":812,""t"":1807},{""x"":633,""y"":812,""t"":1837},{""x"":667,""y"":829,""t"":1885},{""x"":698,""y"":845,""t"":1905},{""x"":706,""y"":826,""t"":1947},{""x"":737,""y"":779,""t"":1975}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","12","49895","0.0-5.0-1.0-2.0","","","","","821","9","","","","","","","","","","","","","","","","","true","yellow","9"
"","canvas-keyboard-response","13","50905","0.0-5.0-1.0-0.1","","","","","null","null","","","","","","","","","recall","[""9"",""6"",""4"",""1"",""4"",""9"",""9"",""4"",""7"",""7"",""7"",""6"",""3"",""9"",""7"",""9"",""9"",""1"",""4"",""3"",""6"",""7"",""3"",""1"",""1"",""4"",""6"",""1"",""6"",""1"",""3"",""3"",""6"",""7"",""4"",""3""]","500","color","6","","","","","",""
"","canvas-keyboard-response","14","52925","0.0-5.0-1.0-1.1","","","","","null","null","","","[""green"",""red"",""blue"",""cyan"",""purple"",""yellow""]","","","","","","","","","","","[{""x"":783,""y"":753,""t"":1},{""x"":853,""y"":698,""t"":36},{""x"":861,""y"":698,""t"":71},{""x"":865,""y"":699,""t"":104},{""x"":868,""y"":698,""t"":138},{""x"":870,""y"":703,""t"":173},{""x"":863,""y"":716,""t"":205},{""x"":863,""y"":729,""t"":239},{""x"":905,""y"":704,""t"":275},{""x"":874,""y"":683,""t"":314},{""x"":832,""y"":665,""t"":341},{""x"":801,""y"":646,""t"":377},{""x"":770,""y"":632,""t"":412},{""x"":752,""y"":576,""t"":456},{""x"":744,""y"":556,""t"":478},{""x"":721,""y"":513,""t"":520},{""x"":700,""y"":500,""t"":545},{""x"":680,""y"":495,""t"":582},{""x"":762,""y"":447,""t"":613},{""x"":875,""y"":427,""t"":661},{""x"":929,""y"":434,""t"":682},{""x"":943,""y"":491,""t"":723},{""x"":946,""y"":540,""t"":751},{""x"":951,""y"":621,""t"":784},{""x"":935,""y"":680,""t"":831},{""x"":895,""y"":712,""t"":851},{""x"":858,""y"":744,""t"":895},{""x"":820,""y"":768,""t"":920},{""x"":757,""y"":769,""t"":955},{""x"":702,""y"":774,""t"":990},{""x"":673,""y"":782,""t"":1034},{""x"":640,""y"":798,""t"":1055},{""x"":608,""y"":803,""t"":1099},{""x"":603,""y"":793,""t"":1123},{""x"":736,""y"":706,""t"":1158},{""x"":859,""y"":609,""t"":1207},{""x"":984,""y"":557,""t"":1226},{""x"":1070,""y"":552,""t"":1268},{""x"":1151,""y"":552,""t"":1295},{""x"":1223,""y"":557,""t"":1331},{""x"":1259,""y"":565,""t"":1361},{""x"":1299,""y"":561,""t"":1410},{""x"":1329,""y"":567,""t"":1430},{""x"":1335,""y"":576,""t"":1470},{""x"":1196,""y"":593,""t"":1499},{""x"":1061,""y"":606,""t"":1532},{""x"":929,""y"":615,""t"":1579},{""x"":817,""y"":622,""t"":1599},{""x"":718,""y"":634,""t"":1645},{""x"":655,""y"":636,""t"":1667},{""x"":587,""y"":648,""t"":1704},{""x"":538,""y"":660,""t"":1734},{""x"":510,""y"":669,""t"":1783},{""x"":495,""y"":667,""t"":1803},{""x"":501,""y"":680,""t"":1844},{""x"":485,""y"":670,""t"":1874},{""x"":484,""y"":672,""t"":1906},{""x"":634,""y"":673,""t"":1953},{""x"":764,""y"":673,""t"":1972}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","15","54699","0.0-5.0-1.0-2.1","","","","","1260","6","","","","","","","","","","","","","","","","","true","cyan","6"
"","canvas-keyboard-response","16","55719","0.0-5.0-1.0-0.2","","","","","null","null","","","","","","","","","recall","[""9"",""6"",""4"",""1"",""4"",""9"",""9"",""4"",""7"",""7"",""7"",""6"",""3"",""9"",""7"",""9"",""9"",""1"",""4"",""3"",""6"",""7"",""3"",""1"",""1"",""4"",""6"",""1"",""6"",""1"",""3"",""3"",""6"",""7"",""4"",""3""]","500","color","6","","","","","",""
"","canvas-keyboard-response","17","57727","0.0-5.0-1.0-1.2","","","","","null","null","","","[""red"",""purple"",""cyan"",""blue"",""yellow"",""green""]","","","","","","","","","","","[{""x"":777,""y"":688,""t"":4},{""x"":802,""y"":715,""t"":34},{""x"":802,""y"":717,""t"":69},{""x"":794,""y"":712,""t"":103},{""x"":784,""y"":699,""t"":139},{""x"":780,""y"":692,""t"":172},{""x"":785,""y"":686,""t"":205},{""x"":777,""y"":682,""t"":242},{""x"":779,""y"":673,""t"":275},{""x"":763,""y"":674,""t"":312},{""x"":746,""y"":672,""t"":344},{""x"":718,""y"":668,""t"":376},{""x"":704,""y"":668,""t"":424},{""x"":684,""y"":668,""t"":447},{""x"":676,""y"":664,""t"":487},{""x"":667,""y"":667,""t"":511},{""x"":627,""y"":696,""t"":553},{""x"":596,""y"":706,""t"":579},{""x"":571,""y"":723,""t"":615},{""x"":579,""y"":748,""t"":648},{""x"":588,""y"":754,""t"":695},{""x"":634,""y"":762,""t"":715},{""x"":688,""y"":761,""t"":761},{""x"":740,""y"":775,""t"":783},{""x"":858,""y"":764,""t"":823},{""x"":956,""y"":752,""t"":853},{""x"":1045,""y"":754,""t"":887},{""x"":1131,""y"":756,""t"":919},{""x"":1190,""y"":761,""t"":969},{""x"":1234,""y"":755,""t"":987},{""x"":1270,""y"":757,""t"":1031},{""x"":1302,""y"":759,""t"":1057},{""x"":1322,""y"":759,""t"":1095},{""x"":1324,""y"":762,""t"":1124},{""x"":1308,""y"":723,""t"":1159},{""x"":1318,""y"":708,""t"":1204},{""x"":1333,""y"":711,""t"":1224},{""x"":1330,""y"":723,""t"":1267},{""x"":1304,""y"":696,""t"":1295},{""x"":1288,""y"":701,""t"":1330},{""x"":1196,""y"":712,""t"":1362},{""x"":1146,""y"":667,""t"":1410},{""x"":1099,""y"":620,""t"":1429},{""x"":1072,""y"":562,""t"":1475},{""x"":1040,""y"":511,""t"":1497},{""x"":971,""y"":555,""t"":1534},{""x"":931,""y"":625,""t"":1568},{""x"":912,""y"":705,""t"":1613},{""x"":865,""y"":760,""t"":1633},{""x"":845,""y"":806,""t"":1675},{""x"":905,""y"":817,""t"":1703},{""x"":959,""y"":817,""t"":1736},{""x"":1004,""y"":788,""t"":1771},{""x"":1059,""y"":779,""t"":1815},{""x"":1137,""y"":771,""t"":1840},{""x"":1167,""y"":744,""t"":1878},{""x"":1185,""y"":721,""t"":1906},{""x"":1217,""y"":719,""t"":1944},{""x"":1251,""y"":717,""t"":1974}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","18","58880","0.0-5.0-1.0-2.2","","","","","632","4","","","","","","","","","","","","","","","","","true","red","4"
"","canvas-keyboard-response","19","59900","0.0-5.0-1.0-0.3","","","","","null","null","","","","","","","","","recall","[""9"",""6"",""4"",""1"",""4"",""9"",""9"",""4"",""7"",""7"",""7"",""6"",""3"",""9"",""7"",""9"",""9"",""1"",""4"",""3"",""6"",""7"",""3"",""1"",""1"",""4"",""6"",""1"",""6"",""1"",""3"",""3"",""6"",""7"",""4"",""3""]","500","color","6","","","","","",""
"","canvas-keyboard-response","20","61918","0.0-5.0-1.0-1.3","","","","","null","null","","","[""purple"",""blue"",""red"",""green"",""yellow"",""cyan""]","","","","","","","","","","","[{""x"":1159,""y"":767,""t"":1},{""x"":1078,""y"":797,""t"":37},{""x"":999,""y"":814,""t"":69},{""x"":946,""y"":832,""t"":103},{""x"":903,""y"":845,""t"":139},{""x"":866,""y"":852,""t"":171},{""x"":825,""y"":864,""t"":205},{""x"":889,""y"":851,""t"":241},{""x"":890,""y"":861,""t"":273},{""x"":911,""y"":823,""t"":311},{""x"":937,""y"":782,""t"":341},{""x"":962,""y"":720,""t"":390},{""x"":982,""y"":658,""t"":409},{""x"":1017,""y"":597,""t"":451},{""x"":1077,""y"":553,""t"":480},{""x"":1137,""y"":511,""t"":514},{""x"":1162,""y"":477,""t"":546},{""x"":1182,""y"":439,""t"":594},{""x"":1192,""y"":414,""t"":613},{""x"":1203,""y"":411,""t"":654},{""x"":1206,""y"":452,""t"":681},{""x"":1206,""y"":484,""t"":719},{""x"":1204,""y"":512,""t"":749},{""x"":1197,""y"":535,""t"":796},{""x"":1198,""y"":575,""t"":817},{""x"":1207,""y"":625,""t"":859},{""x"":1217,""y"":674,""t"":888},{""x"":1198,""y"":697,""t"":922},{""x"":1127,""y"":748,""t"":954},{""x"":1056,""y"":794,""t"":1004},{""x"":991,""y"":834,""t"":1021},{""x"":954,""y"":858,""t"":1066},{""x"":919,""y"":877,""t"":1089},{""x"":893,""y"":888,""t"":1130},{""x"":865,""y"":900,""t"":1158},{""x"":854,""y"":896,""t"":1206},{""x"":828,""y"":904,""t"":1227},{""x"":776,""y"":914,""t"":1269},{""x"":736,""y"":909,""t"":1293},{""x"":717,""y"":891,""t"":1333},{""x"":732,""y"":874,""t"":1362},{""x"":810,""y"":803,""t"":1410},{""x"":875,""y"":696,""t"":1431},{""x"":930,""y"":617,""t"":1473},{""x"":982,""y"":536,""t"":1498},{""x"":1027,""y"":461,""t"":1536},{""x"":1060,""y"":407,""t"":1565},{""x"":1070,""y"":387,""t"":1611},{""x"":1089,""y"":381,""t"":1635},{""x"":1048,""y"":426,""t"":1674},{""x"":1073,""y"":409,""t"":1702},{""x"":1042,""y"":436,""t"":1738},{""x"":1003,""y"":467,""t"":1782},{""x"":972,""y"":489,""t"":1802},{""x"":949,""y"":511,""t"":1845},{""x"":933,""y"":531,""t"":1873},{""x"":912,""y"":543,""t"":1906},{""x"":961,""y"":564,""t"":1953},{""x"":1003,""y"":554,""t"":1975}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","21","63459","0.0-5.0-1.0-2.3","","","","","1027","4","","","","","","","","","","","","","","","","","false","cyan","1"
"","html-keyboard-response","22","64484","0.0-5.0-1.0-3.3-0.3-0.3","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","[""9"",""6"",""4"",""1"",""4"",""9"",""9"",""4"",""7"",""7"",""7"",""6"",""3"",""9"",""7"",""9"",""9"",""1"",""4"",""3"",""6"",""7"",""3"",""1"",""1"",""4"",""6"",""1"",""6"",""1"",""3"",""3"",""6"",""7"",""4"",""3""]","500","color","6","","","","","",""
"","canvas-keyboard-response","23","65497","0.0-5.0-1.0-0.4","","","","","null","null","","","","","","","","","recall","[""9"",""6"",""4"",""1"",""4"",""9"",""9"",""4"",""7"",""7"",""7"",""6"",""3"",""9"",""7"",""9"",""9"",""1"",""4"",""3"",""6"",""7"",""3"",""1"",""1"",""4"",""6"",""1"",""6"",""1"",""3"",""3"",""6"",""7"",""4"",""3""]","500","color","6","","","","","",""
"","canvas-keyboard-response","24","67503","0.0-5.0-1.0-1.4","","","","","null","null","","","[""cyan"",""purple"",""yellow"",""red"",""blue"",""green""]","","","","","","","","","","","[{""x"":1031,""y"":514,""t"":1},{""x"":1059,""y"":500,""t"":35},{""x"":1082,""y"":488,""t"":69},{""x"":1068,""y"":515,""t"":105},{""x"":1070,""y"":532,""t"":137},{""x"":1004,""y"":582,""t"":172},{""x"":1019,""y"":600,""t"":207},{""x"":1024,""y"":595,""t"":239},{""x"":960,""y"":629,""t"":274},{""x"":1016,""y"":629,""t"":318},{""x"":1054,""y"":649,""t"":340},{""x"":1085,""y"":632,""t"":380},{""x"":1132,""y"":614,""t"":410},{""x"":1154,""y"":598,""t"":445},{""x"":1191,""y"":579,""t"":491},{""x"":1221,""y"":562,""t"":510},{""x"":1221,""y"":536,""t"":555},{""x"":1224,""y"":510,""t"":579},{""x"":1233,""y"":531,""t"":619},{""x"":1233,""y"":559,""t"":648},{""x"":1235,""y"":586,""t"":696},{""x"":1228,""y"":611,""t"":717},{""x"":1221,""y"":632,""t"":757},{""x"":1217,""y"":658,""t"":784},{""x"":1206,""y"":675,""t"":820},{""x"":1207,""y"":685,""t"":854},{""x"":1161,""y"":716,""t"":900},{""x"":1120,""y"":732,""t"":920},{""x"":1089,""y"":756,""t"":964},{""x"":1049,""y"":793,""t"":987},{""x"":1012,""y"":822,""t"":1026},{""x"":983,""y"":845,""t"":1055},{""x"":962,""y"":856,""t"":1106},{""x"":961,""y"":880,""t"":1124},{""x"":921,""y"":845,""t"":1167},{""x"":880,""y"":791,""t"":1194},{""x"":847,""y"":751,""t"":1229},{""x"":819,""y"":722,""t"":1260},{""x"":803,""y"":697,""t"":1308},{""x"":782,""y"":691,""t"":1327},{""x"":744,""y"":707,""t"":1369},{""x"":719,""y"":718,""t"":1397},{""x"":697,""y"":726,""t"":1432},{""x"":680,""y"":734,""t"":1464},{""x"":729,""y"":737,""t"":1512},{""x"":770,""y"":738,""t"":1531},{""x"":803,""y"":736,""t"":1575},{""x"":839,""y"":759,""t"":1600},{""x"":901,""y"":746,""t"":1639},{""x"":990,""y"":703,""t"":1668},{""x"":1047,""y"":656,""t"":1715},{""x"":1114,""y"":610,""t"":1737},{""x"":1140,""y"":552,""t"":1778},{""x"":1185,""y"":523,""t"":1804},{""x"":1222,""y"":506,""t"":1841},{""x"":1244,""y"":493,""t"":1872},{""x"":1237,""y"":505,""t"":1919},{""x"":1254,""y"":532,""t"":1939},{""x"":1250,""y"":552,""t"":1982}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","25","69009","0.0-5.0-1.0-2.4","","","","","989","4","","","","","","","","","","","","","","","","","true","cyan","4"
"","canvas-keyboard-response","26","70036","0.0-5.0-1.0-0.5","","","","","null","null","","","","","","","","","recall","[""9"",""6"",""4"",""1"",""4"",""9"",""9"",""4"",""7"",""7"",""7"",""6"",""3"",""9"",""7"",""9"",""9"",""1"",""4"",""3"",""6"",""7"",""3"",""1"",""1"",""4"",""6"",""1"",""6"",""1"",""3"",""3"",""6"",""7"",""4"",""3""]","500","color","6","","","","","",""
"","canvas-keyboard-response","27","72056","0.0-5.0-1.0-1.5","","","","","null","null","","","[""yellow"",""purple"",""cyan"",""red"",""blue"",""green""]","","","","","","","","","","","[{""x"":1206,""y"":571,""t"":1},{""x"":1153,""y"":621,""t"":35},{""x"":1110,""y"":674,""t"":71},{""x"":1052,""y"":691,""t"":103},{""x"":1076,""y"":674,""t"":137},{""x"":1065,""y"":642,""t"":172},{""x"":1046,""y"":619,""t"":204},{""x"":1076,""y"":601,""t"":239},{""x"":1102,""y"":587,""t"":273},{""x"":1118,""y"":570,""t"":314},{""x"":1131,""y"":558,""t"":341},{""x"":1172,""y"":547,""t"":390},{""x"":1189,""y"":555,""t"":409},{""x"":1173,""y"":536,""t"":454},{""x"":1164,""y"":522,""t"":478},{""x"":1172,""y"":527,""t"":515},{""x"":1188,""y"":542,""t"":545},{""x"":1186,""y"":572,""t"":581},{""x"":1194,""y"":595,""t"":626},{""x"":1197,""y"":624,""t"":647},{""x"":1202,""y"":639,""t"":689},{""x"":1203,""y"":658,""t"":717},{""x"":1195,""y"":652,""t"":752},{""x"":1194,""y"":619,""t"":783},{""x"":1163,""y"":608,""t"":832},{""x"":1089,""y"":647,""t"":851},{""x"":1043,""y"":647,""t"":891},{""x"":1006,""y"":647,""t"":919},{""x"":975,""y"":664,""t"":970},{""x"":956,""y"":650,""t"":987},{""x"":940,""y"":637,""t"":1030},{""x"":920,""y"":650,""t"":1057},{""x"":895,""y"":664,""t"":1094},{""x"":849,""y"":690,""t"":1123},{""x"":807,""y"":714,""t"":1160},{""x"":778,""y"":740,""t"":1206},{""x"":755,""y"":765,""t"":1225},{""x"":735,""y"":804,""t"":1271},{""x"":741,""y"":831,""t"":1293},{""x"":799,""y"":836,""t"":1333},{""x"":864,""y"":819,""t"":1363},{""x"":942,""y"":806,""t"":1397},{""x"":995,""y"":790,""t"":1429},{""x"":1044,""y"":774,""t"":1479},{""x"":1089,""y"":761,""t"":1498},{""x"":1123,""y"":727,""t"":1540},{""x"":1164,""y"":713,""t"":1567},{""x"":1203,""y"":679,""t"":1605},{""x"":1217,""y"":643,""t"":1633},{""x"":1223,""y"":615,""t"":1670},{""x"":1228,""y"":596,""t"":1716},{""x"":1230,""y"":581,""t"":1735},{""x"":1179,""y"":631,""t"":1779},{""x"":1133,""y"":647,""t"":1803},{""x"":1089,""y"":704,""t"":1843},{""x"":1055,""y"":720,""t"":1871},{""x"":1030,""y"":736,""t"":1905},{""x"":1019,""y"":746,""t"":1953},{""x"":1018,""y"":772,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","28","73277","0.0-5.0-1.0-2.5","","","","","702","9","","","","","","","","","","","","","","","","","true","cyan","9"
"","canvas-keyboard-response","29","74308","0.0-5.0-1.0-0.6","","","","","null","null","","","","","","","","","recall","[""9"",""6"",""4"",""1"",""4"",""9"",""9"",""4"",""7"",""7"",""7"",""6"",""3"",""9"",""7"",""9"",""9"",""1"",""4"",""3"",""6"",""7"",""3"",""1"",""1"",""4"",""6"",""1"",""6"",""1"",""3"",""3"",""6"",""7"",""4"",""3""]","500","color","6","","","","","",""
