"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","29","74494","0.0-5.0-1.0-1.6","","","","","null","null","","","[""hexagram"",""star"",""rect"",""triangle"",""circle"",""diamond""]","","","","","","","","","","","[{""x"":947,""y"":745,""t"":2},{""x"":1037,""y"":728,""t"":35},{""x"":1088,""y"":758,""t"":69},{""x"":1026,""y"":755,""t"":105},{""x"":1049,""y"":787,""t"":138},{""x"":1017,""y"":812,""t"":172},{""x"":945,""y"":801,""t"":207},{""x"":888,""y"":801,""t"":239},{""x"":861,""y"":819,""t"":274},{""x"":820,""y"":801,""t"":312},{""x"":781,""y"":779,""t"":341},{""x"":846,""y"":774,""t"":390},{""x"":934,""y"":776,""t"":409},{""x"":990,""y"":764,""t"":455},{""x"":1071,""y"":753,""t"":477},{""x"":1099,""y"":737,""t"":517},{""x"":1163,""y"":778,""t"":547},{""x"":1161,""y"":754,""t"":580},{""x"":1211,""y"":795,""t"":627},{""x"":1250,""y"":830,""t"":647},{""x"":1208,""y"":870,""t"":692},{""x"":1104,""y"":852,""t"":715},{""x"":1067,""y"":880,""t"":754},{""x"":996,""y"":858,""t"":782},{""x"":967,""y"":869,""t"":818},{""x"":904,""y"":855,""t"":868},{""x"":846,""y"":846,""t"":885},{""x"":790,""y"":827,""t"":930},{""x"":745,""y"":811,""t"":952},{""x"":760,""y"":828,""t"":993},{""x"":780,""y"":832,""t"":1020},{""x"":802,""y"":822,""t"":1059},{""x"":837,""y"":817,""t"":1089},{""x"":866,""y"":805,""t"":1137},{""x"":898,""y"":791,""t"":1159},{""x"":924,""y"":786,""t"":1201},{""x"":946,""y"":783,""t"":1224},{""x"":960,""y"":789,""t"":1265},{""x"":965,""y"":813,""t"":1295},{""x"":968,""y"":834,""t"":1327},{""x"":897,""y"":856,""t"":1374},{""x"":835,""y"":859,""t"":1396},{""x"":784,""y"":870,""t"":1440},{""x"":737,""y"":866,""t"":1463},{""x"":778,""y"":876,""t"":1502},{""x"":862,""y"":844,""t"":1533},{""x"":954,""y"":803,""t"":1579},{""x"":1065,""y"":788,""t"":1600},{""x"":1149,""y"":745,""t"":1643},{""x"":1220,""y"":710,""t"":1667},{""x"":1279,""y"":688,""t"":1705},{""x"":1316,""y"":685,""t"":1737},{""x"":1334,""y"":675,""t"":1782},{""x"":1351,""y"":662,""t"":1803},{""x"":1366,""y"":649,""t"":1847},{""x"":1323,""y"":635,""t"":1871},{""x"":1305,""y"":640,""t"":1908},{""x"":1340,""y"":650,""t"":1941},{""x"":1362,""y"":635,""t"":1985}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":400,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":450,""bottom"":215.1923788646684,""left"":350},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","30","75801","0.0-5.0-1.0-2.6","","","","","800","9","","","","","","","","","","","","","","","","","true","rect","9"
"","canvas-keyboard-response","31","76821","0.0-5.0-1.0-0.7","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","32","78840","0.0-5.0-1.0-1.7","","","","","null","null","","","[""star"",""diamond"",""triangle"",""hexagram"",""circle"",""rect""]","","","","","","","","","","","[{""x"":1242,""y"":648,""t"":1},{""x"":1227,""y"":671,""t"":37},{""x"":1245,""y"":681,""t"":69},{""x"":1232,""y"":683,""t"":103},{""x"":1185,""y"":688,""t"":139},{""x"":1192,""y"":706,""t"":172},{""x"":1142,""y"":712,""t"":206},{""x"":1117,""y"":714,""t"":241},{""x"":1129,""y"":723,""t"":274},{""x"":1112,""y"":734,""t"":311},{""x"":1081,""y"":745,""t"":343},{""x"":998,""y"":773,""t"":389},{""x"":919,""y"":801,""t"":408},{""x"":847,""y"":802,""t"":451},{""x"":838,""y"":819,""t"":477},{""x"":830,""y"":834,""t"":515},{""x"":805,""y"":854,""t"":545},{""x"":810,""y"":865,""t"":591},{""x"":767,""y"":853,""t"":615},{""x"":768,""y"":870,""t"":655},{""x"":824,""y"":840,""t"":681},{""x"":895,""y"":806,""t"":719},{""x"":961,""y"":769,""t"":750},{""x"":1027,""y"":749,""t"":795},{""x"":1082,""y"":732,""t"":817},{""x"":1117,""y"":724,""t"":859},{""x"":1144,""y"":719,""t"":885},{""x"":1183,""y"":721,""t"":919},{""x"":1202,""y"":717,""t"":966},{""x"":1215,""y"":714,""t"":986},{""x"":1244,""y"":691,""t"":1030},{""x"":1250,""y"":682,""t"":1055},{""x"":1271,""y"":769,""t"":1091},{""x"":1240,""y"":765,""t"":1124},{""x"":1244,""y"":774,""t"":1171},{""x"":1207,""y"":766,""t"":1192},{""x"":1135,""y"":772,""t"":1232},{""x"":1044,""y"":787,""t"":1261},{""x"":993,""y"":805,""t"":1294},{""x"":952,""y"":819,""t"":1342},{""x"":931,""y"":827,""t"":1361},{""x"":870,""y"":831,""t"":1405},{""x"":819,""y"":841,""t"":1431},{""x"":809,""y"":827,""t"":1467},{""x"":830,""y"":802,""t"":1498},{""x"":878,""y"":759,""t"":1547},{""x"":899,""y"":741,""t"":1566},{""x"":938,""y"":709,""t"":1607},{""x"":930,""y"":691,""t"":1635},{""x"":937,""y"":679,""t"":1670},{""x"":974,""y"":662,""t"":1702},{""x"":973,""y"":654,""t"":1751},{""x"":1006,""y"":675,""t"":1770},{""x"":1063,""y"":692,""t"":1811},{""x"":1113,""y"":651,""t"":1839},{""x"":1153,""y"":644,""t"":1873},{""x"":1172,""y"":605,""t"":1906},{""x"":1240,""y"":593,""t"":1953},{""x"":1281,""y"":577,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":400,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":450,""bottom"":215.1923788646684,""left"":350},{""x"":700,""y"":165.1923788646684,""width"":92,""height"":92,""top"":119.1923788646684,""right"":746,""bottom"":211.1923788646684,""left"":654},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","33","79969","0.0-5.0-1.0-2.7","","","","","623","6","","","","","","","","","","","","","","","","","true","hexagram","6"
"","canvas-keyboard-response","34","80997","0.0-5.0-1.0-0.8","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","35","83003","0.0-5.0-1.0-1.8","","","","","null","null","","","[""diamond"",""circle"",""hexagram"",""star"",""rect"",""triangle""]","","","","","","","","","","","[{""x"":1293,""y"":619,""t"":1},{""x"":1279,""y"":658,""t"":37},{""x"":1197,""y"":733,""t"":69},{""x"":1171,""y"":757,""t"":103},{""x"":1162,""y"":773,""t"":139},{""x"":1171,""y"":793,""t"":172},{""x"":1149,""y"":819,""t"":205},{""x"":1133,""y"":840,""t"":241},{""x"":1108,""y"":843,""t"":273},{""x"":1113,""y"":861,""t"":322},{""x"":1117,""y"":875,""t"":341},{""x"":1112,""y"":884,""t"":387},{""x"":1117,""y"":878,""t"":409},{""x"":1124,""y"":881,""t"":449},{""x"":1146,""y"":903,""t"":479},{""x"":1184,""y"":905,""t"":526},{""x"":1202,""y"":896,""t"":546},{""x"":1213,""y"":868,""t"":591},{""x"":1226,""y"":862,""t"":612},{""x"":1178,""y"":855,""t"":652},{""x"":1151,""y"":884,""t"":682},{""x"":1067,""y"":907,""t"":732},{""x"":1017,""y"":915,""t"":749},{""x"":997,""y"":902,""t"":793},{""x"":969,""y"":879,""t"":817},{""x"":954,""y"":866,""t"":855},{""x"":928,""y"":847,""t"":887},{""x"":913,""y"":830,""t"":933},{""x"":917,""y"":808,""t"":953},{""x"":953,""y"":798,""t"":996},{""x"":935,""y"":785,""t"":1021},{""x"":973,""y"":780,""t"":1057},{""x"":1033,""y"":778,""t"":1091},{""x"":1083,""y"":777,""t"":1135},{""x"":1134,""y"":771,""t"":1157},{""x"":1167,""y"":768,""t"":1201},{""x"":1210,""y"":774,""t"":1226},{""x"":1237,""y"":775,""t"":1262},{""x"":1205,""y"":781,""t"":1296},{""x"":1159,""y"":788,""t"":1342},{""x"":1114,""y"":793,""t"":1362},{""x"":1092,""y"":803,""t"":1408},{""x"":1043,""y"":802,""t"":1430},{""x"":1053,""y"":809,""t"":1470},{""x"":1070,""y"":802,""t"":1499},{""x"":1127,""y"":804,""t"":1533},{""x"":1162,""y"":816,""t"":1565},{""x"":1175,""y"":795,""t"":1614},{""x"":1185,""y"":779,""t"":1633},{""x"":1197,""y"":761,""t"":1676},{""x"":1201,""y"":744,""t"":1703},{""x"":1241,""y"":747,""t"":1740},{""x"":1204,""y"":810,""t"":1769},{""x"":1161,""y"":828,""t"":1805},{""x"":1094,""y"":852,""t"":1851},{""x"":1054,""y"":864,""t"":1870},{""x"":1001,""y"":879,""t"":1915},{""x"":993,""y"":869,""t"":1941},{""x"":927,""y"":905,""t"":1979}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":92.37604307034013,""height"":80,""top"":125.1923788646684,""right"":746.18802153517,""bottom"":205.1923788646684,""left"":653.81197846483},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":92,""height"":92,""top"":638.8076211353316,""right"":446,""bottom"":730.8076211353316,""left"":354}]","","",""
"","canvas-keyboard-response","36","84174","0.0-5.0-1.0-2.8","","","","","658","6","","","","","","","","","","","","","","","","","true","star","6"
"","canvas-keyboard-response","37","85201","0.0-5.0-1.0-0.9","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","38","87220","0.0-5.0-1.0-1.9","","","","","null","null","","","[""circle"",""rect"",""hexagram"",""diamond"",""triangle"",""star""]","","","","","","","","","","","[{""x"":890,""y"":888,""t"":1},{""x"":878,""y"":902,""t"":38},{""x"":938,""y"":874,""t"":70},{""x"":948,""y"":887,""t"":104},{""x"":995,""y"":869,""t"":140},{""x"":990,""y"":871,""t"":171},{""x"":1038,""y"":861,""t"":205},{""x"":1087,""y"":834,""t"":242},{""x"":1148,""y"":818,""t"":273},{""x"":1172,""y"":818,""t"":315},{""x"":1190,""y"":839,""t"":341},{""x"":1227,""y"":815,""t"":381},{""x"":1192,""y"":837,""t"":409},{""x"":1105,""y"":809,""t"":443},{""x"":1021,""y"":807,""t"":491},{""x"":978,""y"":771,""t"":510},{""x"":995,""y"":776,""t"":557},{""x"":997,""y"":782,""t"":578},{""x"":948,""y"":832,""t"":619},{""x"":913,""y"":876,""t"":647},{""x"":884,""y"":921,""t"":684},{""x"":829,""y"":935,""t"":731},{""x"":845,""y"":941,""t"":749},{""x"":826,""y"":945,""t"":795},{""x"":832,""y"":956,""t"":817},{""x"":832,""y"":961,""t"":857},{""x"":859,""y"":937,""t"":886},{""x"":937,""y"":920,""t"":936},{""x"":988,""y"":916,""t"":954},{""x"":1035,""y"":899,""t"":996},{""x"":1080,""y"":905,""t"":1023},{""x"":1111,""y"":917,""t"":1060},{""x"":1143,""y"":914,""t"":1090},{""x"":1174,""y"":921,""t"":1139},{""x"":1186,""y"":928,""t"":1158},{""x"":1212,""y"":934,""t"":1202},{""x"":1222,""y"":942,""t"":1227},{""x"":1254,""y"":919,""t"":1264},{""x"":1257,""y"":935,""t"":1293},{""x"":1263,""y"":918,""t"":1329},{""x"":1276,""y"":928,""t"":1375},{""x"":1267,""y"":923,""t"":1396},{""x"":1251,""y"":916,""t"":1440},{""x"":1238,""y"":912,""t"":1463},{""x"":1189,""y"":893,""t"":1500},{""x"":1153,""y"":877,""t"":1535},{""x"":1165,""y"":862,""t"":1579},{""x"":1144,""y"":856,""t"":1599},{""x"":1120,""y"":858,""t"":1642},{""x"":1121,""y"":863,""t"":1667},{""x"":1044,""y"":820,""t"":1706},{""x"":1018,""y"":798,""t"":1736},{""x"":1005,""y"":774,""t"":1782},{""x"":1008,""y"":725,""t"":1803},{""x"":1044,""y"":684,""t"":1847},{""x"":1089,""y"":656,""t"":1872},{""x"":1115,""y"":624,""t"":1907},{""x"":1146,""y"":606,""t"":1956},{""x"":1172,""y"":593,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":92.37604307034013,""height"":80,""top"":125.1923788646684,""right"":746.18802153517,""bottom"":205.1923788646684,""left"":653.81197846483},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":92,""height"":92,""top"":638.8076211353316,""right"":746,""bottom"":730.8076211353316,""left"":654},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","39","88697","0.0-5.0-1.0-2.9","","","","","957","9","","","","","","","","","","","","","","","","","true","hexagram","9"
"","canvas-keyboard-response","40","89725","0.0-5.0-1.0-0.10","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","41","91734","0.0-5.0-1.0-1.10","","","","","null","null","","","[""rect"",""triangle"",""hexagram"",""star"",""circle"",""diamond""]","","","","","","","","","","","[{""x"":1179,""y"":643,""t"":1},{""x"":1122,""y"":702,""t"":35},{""x"":1110,""y"":764,""t"":71},{""x"":1147,""y"":821,""t"":104},{""x"":1135,""y"":873,""t"":137},{""x"":1127,""y"":920,""t"":173},{""x"":1100,""y"":936,""t"":206},{""x"":1051,""y"":953,""t"":239},{""x"":1106,""y"":978,""t"":275},{""x"":1089,""y"":977,""t"":310},{""x"":1081,""y"":953,""t"":341},{""x"":1089,""y"":942,""t"":389},{""x"":1064,""y"":911,""t"":409},{""x"":1065,""y"":897,""t"":450},{""x"":1043,""y"":859,""t"":479},{""x"":1053,""y"":852,""t"":513},{""x"":1019,""y"":820,""t"":559},{""x"":990,""y"":794,""t"":579},{""x"":998,""y"":810,""t"":623},{""x"":993,""y"":810,""t"":647},{""x"":969,""y"":810,""t"":685},{""x"":1004,""y"":834,""t"":716},{""x"":1045,""y"":855,""t"":764},{""x"":1082,""y"":817,""t"":783},{""x"":1113,""y"":826,""t"":826},{""x"":1146,""y"":844,""t"":851},{""x"":1156,""y"":864,""t"":888},{""x"":1156,""y"":836,""t"":921},{""x"":1100,""y"":796,""t"":967},{""x"":1039,""y"":759,""t"":988},{""x"":976,""y"":732,""t"":1030},{""x"":905,""y"":719,""t"":1056},{""x"":847,""y"":708,""t"":1091},{""x"":804,""y"":685,""t"":1124},{""x"":780,""y"":676,""t"":1171},{""x"":764,""y"":671,""t"":1190},{""x"":801,""y"":678,""t"":1232},{""x"":830,""y"":700,""t"":1260},{""x"":807,""y"":737,""t"":1296},{""x"":796,""y"":783,""t"":1341},{""x"":783,""y"":785,""t"":1362},{""x"":770,""y"":818,""t"":1406},{""x"":841,""y"":858,""t"":1430},{""x"":910,""y"":878,""t"":1466},{""x"":964,""y"":907,""t"":1499},{""x"":1048,""y"":935,""t"":1544},{""x"":1073,""y"":958,""t"":1566},{""x"":1099,""y"":970,""t"":1609},{""x"":1090,""y"":982,""t"":1634},{""x"":1039,""y"":984,""t"":1672},{""x"":983,""y"":954,""t"":1703},{""x"":942,""y"":998,""t"":1736},{""x"":941,""y"":1007,""t"":1784},{""x"":891,""y"":1040,""t"":1805},{""x"":890,""y"":1017,""t"":1848},{""x"":885,""y"":1030,""t"":1872},{""x"":923,""y"":953,""t"":1912},{""x"":966,""y"":928,""t"":1940},{""x"":1023,""y"":910,""t"":1974}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":92,""height"":92,""top"":119.1923788646684,""right"":446,""bottom"":211.1923788646684,""left"":354},{""x"":700,""y"":165.1923788646684,""width"":92.37604307034013,""height"":80,""top"":125.1923788646684,""right"":746.18802153517,""bottom"":205.1923788646684,""left"":653.81197846483},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","42","92931","0.0-5.0-1.0-2.10","","","","","685","4","","","","","","","","","","","","","","","","","true","rect","4"
"","canvas-keyboard-response","43","93945","0.0-5.0-1.0-0.11","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","44","95965","0.0-5.0-1.0-1.11","","","","","null","null","","","[""diamond"",""circle"",""rect"",""triangle"",""hexagram"",""star""]","","","","","","","","","","","[{""x"":992,""y"":892,""t"":2},{""x"":979,""y"":897,""t"":35},{""x"":968,""y"":902,""t"":69},{""x"":950,""y"":867,""t"":103},{""x"":947,""y"":848,""t"":139},{""x"":944,""y"":833,""t"":171},{""x"":937,""y"":824,""t"":205},{""x"":933,""y"":815,""t"":239},{""x"":939,""y"":812,""t"":275},{""x"":918,""y"":794,""t"":310},{""x"":969,""y"":795,""t"":342},{""x"":1017,""y"":794,""t"":391},{""x"":1078,""y"":826,""t"":409},{""x"":1130,""y"":827,""t"":454},{""x"":1160,""y"":805,""t"":479},{""x"":1176,""y"":792,""t"":517},{""x"":1179,""y"":782,""t"":545},{""x"":1182,""y"":784,""t"":583},{""x"":1216,""y"":812,""t"":613},{""x"":1243,""y"":823,""t"":662},{""x"":1240,""y"":787,""t"":684},{""x"":1251,""y"":791,""t"":726},{""x"":1253,""y"":799,""t"":750},{""x"":1190,""y"":822,""t"":791},{""x"":1083,""y"":814,""t"":818},{""x"":1009,""y"":807,""t"":854},{""x"":973,""y"":828,""t"":887},{""x"":958,""y"":863,""t"":933},{""x"":974,""y"":899,""t"":953},{""x"":938,""y"":905,""t"":997},{""x"":933,""y"":940,""t"":1023},{""x"":904,""y"":943,""t"":1061},{""x"":848,""y"":943,""t"":1089},{""x"":848,""y"":931,""t"":1126},{""x"":904,""y"":901,""t"":1172},{""x"":960,""y"":891,""t"":1190},{""x"":1025,""y"":879,""t"":1235},{""x"":1081,""y"":868,""t"":1259},{""x"":1147,""y"":876,""t"":1299},{""x"":1186,""y"":867,""t"":1328},{""x"":1214,""y"":871,""t"":1372},{""x"":1217,""y"":881,""t"":1395},{""x"":1143,""y"":854,""t"":1440},{""x"":1153,""y"":849,""t"":1463},{""x"":1151,""y"":848,""t"":1501},{""x"":1158,""y"":836,""t"":1531},{""x"":1121,""y"":815,""t"":1580},{""x"":1069,""y"":795,""t"":1601},{""x"":971,""y"":784,""t"":1642},{""x"":913,""y"":790,""t"":1667},{""x"":860,""y"":811,""t"":1704},{""x"":814,""y"":825,""t"":1737},{""x"":783,""y"":838,""t"":1781},{""x"":761,""y"":849,""t"":1803},{""x"":841,""y"":866,""t"":1843},{""x"":908,""y"":858,""t"":1873},{""x"":1002,""y"":868,""t"":1906},{""x"":1050,""y"":858,""t"":1953},{""x"":1113,""y"":871,""t"":1975}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":700,""y"":684.8076211353316,""width"":92.37604307034013,""height"":80,""top"":644.8076211353316,""right"":746.18802153517,""bottom"":724.8076211353316,""left"":653.81197846483},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","45","97191","0.0-5.0-1.0-2.11","","","","","708","6","","","","","","","","","","","","","","","","","true","triangle","6"
"","canvas-keyboard-response","46","98199","0.0-5.0-1.0-0.12","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
